ego_size	coreness	hub_score	constraint	eccentricity	local_scan	subgraph_centrality	transitivity
SPEN	7	6	0.00133365869637601	0.170426917216199	9	8	1357655266472940	0.133333333333333
LYPLA1	3	2	0.00478467901955125	0.5	10	2	17472418859372544	0
SIAH1	14	7	0.003272053269378	0.0769230769230769	10	13	8169485749920433	0
TARBP2	5	4	0.000304597870137876	0.25	11	4	70796009241140.8	0
NCAM1	10	4	0.000687355716220717	0.122513717421125	10	10	360528750463332	0.0277777777777778
DHRS1	2	1	1.03874943521753e-05	1	11	1	82409091225.3139	NA
CBX5	18	9	0.0187272503271007	0.0671259708214989	10	26	267607449488961824	0.0661764705882353
BCAN	3	2	4.70683503716212e-06	0.5	12	2	16908332664.3682	0
FZD4	4	3	0.00022464011932791	0.333333333333333	11	3	38519843142618.2	0
SLC22A2	2	1	1.02183410073028e-05	1	11	1	79701546902.0693	NA
SCNN1A	3	2	0.00027566706211775	0.5	10	2	58083488741903.7	0
NPNT	2	1	2.69566978156482e-06	1	12	1	5545057802.78902	NA
FXYD1	3	2	5.89164350191164e-05	0.5	10	2	2648660672294.4	0
CD2AP	10	6	0.0011299105347941	0.123248376795623	10	16	974244320615049	0.194444444444444
ADD2	3	2	0.000428199558572874	0.5	10	2	139936521727091	0
ARFGEF1	3	2	0.000167289934828834	0.649940828402367	11	3	21355299192469.6	1
POT1	4	3	2.47957171487673e-05	0.510802469135802	11	5	469429744908.007	0.666666666666667
PRRC2A	12	6	0.00246064873358135	0.0985908668720719	10	14	4648701568933579	0.0545454545454545
SLC1A1	2	1	0.00037761967758334	1	10	1	108809946675456	NA
TOX4	3	2	2.25812450336577e-05	0.5	11	2	389857257111.261	0
OGA	4	3	0.00192809422832007	0.333333333333333	10	3	2854169235731607	0
TEDC2	2	1	6.75113546939261e-06	1	11	1	34804330691.6728	NA
TRIM6	3	2	0.000131558282074488	0.5	11	2	13213320557241.1	0
SNAPC3	3	2	6.18382635304562e-06	0.5	11	2	29278982018.7546	0
BCL2L2	3	2	4.62450132134859e-06	0.5	12	2	16320940328.3482	0
PTPRU	3	2	0.00025355215205442	0.5	9	2	49074934674888.5	0
NYNRIN	2	1	3.40754006133555e-07	1	12	1	88631277.1912147	NA
UBALD1	2	1	2.37421323876065e-05	1	11	1	431950142445.706	NA
HMG20A	4	3	0.000863091100382703	0.333333333333333	10	3	568464053958545	0
MLLT1	7	5	0.000190840653212842	0.166666666666667	11	6	27963229147103.1	0
RABIF	6	3	5.60169168727066e-05	0.2	10	5	2395733652064.56	0
SLC35F6	6	3	3.26999705499299e-05	0.2	10	5	816819988476.711	0
DUSP12	6	4	0.000121429412761814	0.2	11	5	11254988965099.9	0
VPS53	7	5	7.6155094462942e-05	0.178750797193878	11	7	4426190578020.67	0.0666666666666667
SETD2	2	1	0.00011272106947735	1	10	1	9719010480342.35	NA
RAB11FIP2	4	3	0.000287275581199562	0.333333333333333	11	3	62974003978892.2	0
ZNF439	2	1	1.03874943521753e-05	1	11	1	82409091225.3141	NA
TUBA1A	21	10	0.00898466513507948	0.0574134021549421	10	39	61597140344253712	0.1
BBS1	4	2	0.000300505055152354	0.444722222222222	11	4	68905496890974.5	0.333333333333333
AVPR1B	3	2	5.11701205378232e-06	0.5	11	2	19980898389.7925	0
MTHFD1L	3	2	8.81984036579062e-05	0.5	11	2	5935895026389.6	0
KLF5	5	4	0.0004936652029028	0.25	10	4	186007413743711	0
RNF217	5	4	0.00241466595632388	0.25	10	4	4449019093183776	0
IRF3	9	5	0.00439112915013574	0.141249131286366	10	11	14719759843218718	0.107142857142857
DSC3	3	2	1.65696925260679e-06	0.804444444444444	12	3	2095312537.02704	1
HSF1	9	6	0.00140933085763953	0.128241485944056	10	10	1516401788492960	0.0714285714285714
CLIP1	8	5	0.000569313977225697	0.142857142857143	10	7	247333317569347	0
LHCGR	2	1	1.08228900693315e-05	1	11	1	89438507159.2574	NA
ZFYVE27	2	1	0.00222480713954125	1	11	1	3776892008282372	NA
PLA2R1	3	1	3.08026353640893e-06	0.5	12	2	7240516208.44266	0
CCDC137	2	1	2.21150869190555e-07	1	12	1	37346691.4245655	NA
CLNS1A	6	5	0.0114262923327197	0.229670534125973	11	8	99717134803127760	0.3
PRUNE2	3	2	1.94092095797262e-06	0.5	12	2	2897516517.59901	0
DOCK4	3	2	0.000189929294691167	0.5	11	2	27597123336819.6	0
CKAP4	3	2	0.00216163895836457	0.5	10	2	3565486531170896	0
KRT82	2	1	2.39777266764246e-05	1	11	1	439171640627.086	NA
RBP1	2	1	0.000416339828091804	1	10	1	132332616424365	NA
RIN3	4	3	0.00128244809297683	0.337742814608163	10	4	1255050938070350	0.333333333333333
AFAP1L2	2	1	8.21387069789694e-05	1	11	1	5148337692405.14	NA
DYNLT1	6	3	0.000408422284786255	0.2	10	5	127325777230272	0
APC	15	7	0.00154563560004947	0.0784294269656156	10	21	1823552243180282	0.0769230769230769
CYFIP1	6	5	0.0076186582195195	0.251593370002205	10	8	44290114954928760	0.3
RPAP2	6	4	0.00449547656068436	0.218070814394483	10	11	15537069586761040	0.6
PPIL2	2	1	1.23061297345454e-06	1	12	1	1165746509.07796	NA
ZBTB17	10	5	0.00155088656408687	0.111580747327427	10	10	1836851220326587	0.0277777777777778
SARS	2	1	1.38447629535954e-05	1	10	1	146435234875.182	NA
ARL6IP6	2	1	6.86951160122113e-08	1	13	1	3601025.32533248	NA
GTF2A1	16	10	0.00401158074246447	0.0854199009450376	10	32	12359476385994224	0.161904761904762
KCNE4	2	1	1.99181618506805e-06	1	11	1	3038450148.00143	NA
ZNF473	5	3	0.00171663704606418	0.333767361111111	10	5	2260177178219360	0.166666666666667
IL22RA2	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
MAD2L1BP	5	4	0.016136510028148	0.25	10	4	198687185269281920	0
HERC4	6	5	0.00261130968220703	0.2	10	5	5203156998674700	0
TLE4	3	2	0.000134256544604044	0.5	11	2	13761935222106.5	0
RASSF1	6	4	0.000237929479167541	0.2	10	5	43226282731190.4	0
TFRC	4	3	0.00191450264362585	0.333333333333333	9	3	2799259817125172	0
KIF3B	9	6	0.000855174003189849	0.149846196942319	10	13	558033355766904	0.178571428571429
STAT3	34	11	0.00366323703922716	0.0350776283190703	9	63	10242863102517804	0.0568181818181818
NGEF	4	3	0.000205448341179879	0.361112612937332	11	4	32208816083307.1	0.333333333333333
RRN3	5	4	0.000406301627723726	0.291089358357988	11	6	126377273965611	0.333333333333333
SLC2A1	3	2	0.000419540445762841	0.5	10	2	134443375277636	0
HIST1H3A	14	7	0.0014499529193054	0.0924373127148678	10	20	1604485645536472	0.0897435897435897
P2RY12	2	1	3.74110199330931e-05	1	11	1	1068021736801.95	NA
NFKBIB	21	9	0.00828318319509479	0.0552119390889261	9	26	52357567150572944	0.0315789473684211
FMNL1	4	3	0.000211378269108113	0.361415391135671	11	4	34097610819821.1	0.333333333333333
BNIPL	4	3	0.000268093287030508	0.378155864197531	11	4	54845712115949.3	0.333333333333333
RASAL2	3	2	0.000456513515211311	0.534633290816326	10	3	159057337672197	1
CEP350	4	3	0.00011921024072807	0.333333333333333	10	3	10849141845516.1	0
S100A3	2	1	2.39777266764246e-05	1	11	1	439171640627.087	NA
ARHGEF40	2	1	7.5477695304476e-05	1	11	1	4347764058820.86	NA
MAP2K1	24	9	0.00167200763284291	0.0506493581945934	10	41	2134061917555026	0.0711462450592885
GCC2	3	2	6.54226117170124e-05	0.637798438934803	11	3	3266091174582.33	1
STAG1	33	15	0.00556332601008374	0.0621595572937644	10	190	23618289748613056	0.318548387096774
RAB10	4	2	0.000159070760103215	0.333333333333333	10	3	19309037271808	0
EYA1	3	1	1.74905997207748e-09	0.5	13	2	2349.95002747389	0
HGFAC	4	3	0.000177144326457356	0.333333333333333	10	3	23945533077634.5	0
DSPP	5	2	9.04967262741533e-06	0.326111111111111	11	5	62516860479.9378	0.166666666666667
KIF5B	7	4	0.00331975561486812	0.173871538105625	10	7	8409666380550662	0.0666666666666667
CD151	7	5	0.000253522051598786	0.176447042315549	11	7	49044487608765	0.0666666666666667
STK24	9	5	0.0021080600674007	0.126710119326253	10	9	3406361842595223	0.0357142857142857
KRT17	3	2	0.00666368603691089	0.5	10	2	33883006674121164	0
ABCC2	3	2	3.10428969999968e-05	0.5	11	2	735464333902.792	0
TNNI2	8	4	0.000185971380087144	0.156234187890032	11	8	26392172565287.9	0.0476190476190476
MED12	6	4	0.000230760357551912	0.205480358316897	10	6	40694995967312.2	0.1
MCCC2	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
CDC42EP1	3	2	9.15047954201565e-05	0.5	11	2	6389668582286.8	0
F11R	10	4	0.000659569561919153	0.12133487654321	10	10	332081312314370	0.0277777777777778
SRPK2	3	2	0.00703979500616616	0.5	10	2	37828491298865032	0
NCR1	2	1	0.000154832428469627	1	11	1	18292745947984.7	NA
FHL3	13	6	0.000731913505411508	0.116219443884146	10	21	408861837132337	0.136363636363636
TADA2B	9	7	0.000235269140942884	0.178270634468494	11	17	42415027892770.2	0.321428571428571
UTF1	2	1	1.51742279516416e-05	1	11	1	176013080999.354	NA
NECAP1	6	4	0.00076016315110275	0.206118860504087	11	6	440955918173229	0.1
MRAS	3	2	0.000129441763950137	0.5	11	2	12785206477275.8	0
COG4	8	5	0.00011287433325739	0.188943650478987	11	13	9722678425597.06	0.285714285714286
FAM57A	3	1	1.79596240423217e-05	0.5	11	2	246120228743.992	0
TSPYL4	2	1	1.15392560671242e-05	1	11	1	101639339269.931	NA
ITGA1	4	2	3.5171561966396e-05	0.333333333333333	11	3	944012709212.466	0
POLE4	5	4	0.00132902889760345	0.298253484837014	10	7	1348097394160018	0.5
STK11IP	2	1	0.000842740879103441	1	10	1	541954022895095	NA
ERF	4	3	0.000929315231923737	0.333333333333333	10	3	659012850557550	0
HELZ	2	1	0.000382671245258355	1	11	1	111738134725735	NA
GABRG1	2	1	9.51660071531937e-06	1	11	1	69106690214.4709	NA
PKLR	6	5	0.000832074799514934	0.216952301349138	10	7	528315589930336	0.2
GJB2	3	1	1.43057382701501e-05	0.5	11	2	156168221519.614	0
RRP7A	9	7	0.00186051625619492	0.215966863151851	11	25	2641296737914487	0.607142857142857
NXF3	5	3	0.0013117540962795	0.25	11	4	1319400610923020	0
CBL	67	11	0.022801591534295	0.0212949948489452	10	233	396730118302895744	0.0778554778554779
EEA1	5	3	0.000145768544935592	0.25	11	4	16214279978554.8	0
FAM160A2	4	2	1.94189933229121e-06	0.333333333333333	12	3	2877574782.55788	0
OSTF1	4	3	0.000454150747360667	0.333333333333333	11	3	157389058416294	0
MRPS26	19	15	0.00108512662629359	0.0776305377075953	10	79	43804290018446776	0.398692810457516
HAUS2	7	4	0.0002338014627669	0.210713734567901	11	8	41712105018966.6	0.133333333333333
DIMT1	2	1	0.00052885742013968	1	11	1	213689106668475	NA
COG7	8	5	2.29187719007905e-05	0.208153055439863	11	13	400866098212.734	0.285714285714286
DBN1	9	6	0.0175545494751737	0.125914567447428	10	9	235143728391991456	0.0357142857142857
SPOPL	3	2	0.000334262100102051	0.5	11	2	85255818122319.1	0
PFKL	5	4	0.00151253445720535	0.256415244459695	10	5	1745727464387764	0.166666666666667
NTN1	6	3	0.00125722302332342	0.2	10	5	1206095044344007	0
PICALM	15	8	0.0033123674983265	0.0833894551744888	10	28	8372005293094065	0.153846153846154
NACC1	3	2	0.000155291864183354	0.5	11	2	18407313492112.9	0
NOL3	25	10	0.00739825485403801	0.0461292892159266	10	39	41860324671383024	0.0543478260869565
RBM39	6	5	0.00123875710859468	0.203942657591312	10	6	1172370436992315	0.1
DLG1	17	7	0.000922269461179368	0.0731467390437239	10	23	649088008713535	0.0583333333333333
DNMT3L	3	2	0.000288785722603944	0.528359207966894	11	3	63668778501113.8	1
BCAR3	12	7	0.00174002421623847	0.0918408570075822	10	12	2310598485450194	0.0181818181818182
ENSA	3	2	0.000253447914445891	0.5	11	2	49044877114202.3	0
G6PC	2	1	6.68696358141416e-05	1	11	1	3414514399676.95	NA
USP7	14	5	0.014041151505967	0.0783512622107069	10	14	150437183773808192	0.0128205128205128
EDAR	4	2	0.000909412666521513	0.345093504943469	10	4	631074446419569	0.333333333333333
FBXO11	4	3	0.00139530948582108	0.365321333439729	10	4	1485574083963537	0.333333333333333
ADAMTS13	2	1	1.22883516596476e-06	1	12	1	1152961550.75798	NA
GP2	2	1	1.05980442412014e-16	1	1	1	1.54308063481524	NA
TSEN34	2	1	0.000622476488095013	1	11	1	300806733913545	NA
ITPR2	4	2	2.82694772417641e-06	0.41358024691358	12	4	6099425083.56181	0.333333333333333
KLC3	5	3	0.000119263613852084	0.25	11	4	10854296088936	0
SOSTDC1	3	2	0.00100079963692116	0.5	11	2	764266967361862	0
SETD7	6	5	0.000546324490750122	0.2	10	5	227761946182322	0
TUBGCP4	13	7	0.00125461768972731	0.115886970593278	10	21	1201102981942383	0.136363636363636
NR2F6	5	3	0.000324192967347225	0.260462862841215	10	5	80536569641309	0.166666666666667
REST	5	4	0.000741647675571445	0.261911501170836	10	6	420116192870362	0.333333333333333
PTGFR	7	6	7.92187231586707e-05	0.172667219294759	11	8	4789881311554.58	0.133333333333333
FCHO1	4	3	0.00160586796774968	0.34703784871876	10	4	1968006895595913	0.333333333333333
RAB32	3	2	3.97224359141743e-05	0.5	11	2	1204376965684.4	0
NEU4	2	1	2.9181783593557e-05	1	10	1	649879684389.146	NA
NR2F2	9	5	0.00111677785369178	0.125	10	8	952012080655625	0
CYP2E1	3	2	4.85962673902872e-05	0.5	11	2	1802221748540.06	0
TDRKH	3	1	5.79599204061211e-07	0.5	13	2	256353685.016292	0
RNF144A	5	4	0.00113529524912251	0.264221318211703	10	5	983493637272477	0.166666666666667
IFT57	9	7	7.87812183329835e-05	0.239675564236111	11	25	4735905210840.62	0.607142857142857
CAMKK2	2	1	0.000648301787395848	1	10	1	320977865435105	NA
SUPV3L1	4	3	1.30206437381826e-05	0.382137345679012	12	4	129641335208.391	0.333333333333333
CHRNA4	3	2	0.00026645744905647	0.5	10	2	54193804182063.7	0
TRO	2	1	0.00369987762725182	1	11	1	10445401159736324	NA
KIN	2	1	0.000622181817750048	1	11	1	295428733090335	NA
TMPRSS6	3	2	0.000137557199692032	0.5	11	2	14439030080620.4	0
MAPK6	4	3	0.000357722843956629	0.333333333333333	10	3	97647161371049.7	0
TRAPPC4	7	5	5.17241169513911e-05	0.270170913753579	11	15	2041857873347.55	0.6
CAPZA1	7	5	0.0110509956204139	0.173207685734124	10	7	93186979969232848	0.0666666666666667
ADORA2B	9	6	0.000189928060186924	0.127468611522362	10	11	27542557724400.6	0.107142857142857
LY6H	2	1	7.71480919886603e-06	1	12	1	45635010323.719	NA
NVL	2	1	3.63247855803781e-05	1	11	1	1020768180730.8	NA
EPHB3	8	6	0.000953507174576639	0.154939828250336	10	10	693771898240034	0.142857142857143
SYBU	2	1	3.4343167868931e-05	1	11	1	900026856128.267	NA
KIAA0087	2	1	0.000107873043257316	1	11	1	8880680104311.28	NA
NR2C1	4	3	0.000260528238733158	0.333333333333333	10	3	51812155714016.7	0
BZW1	3	2	0.000234400042736741	0.5	11	2	41925495274030.3	0
VAMP1	4	2	3.98684922311527e-05	0.333333333333333	11	3	1213010552706.28	0
PDPK1	14	6	0.0018979854950495	0.0833840151331688	10	17	2748924465918135	0.0512820512820513
CLASRP	2	1	0.000543811135284382	1	11	1	225701484385438	NA
OCRL	13	9	0.022624369632554	0.0977239465672665	10	26	390573734099442816	0.212121212121212
N4BP3	3	2	0.000507857679825073	0.5	11	2	196864946110709	0
TCF7L1	6	4	0.00103237648889112	0.2	10	5	813715154378546	0
PRKAR1B	6	4	0.00253311398372453	0.2	10	5	4896520771531072	0
RAB5IF	5	4	0.000319831862080459	0.25	11	4	78066731969386.9	0
TFE3	5	4	0.00110708428856754	0.25	10	4	935338999238232	0
THNSL2	2	1	0.000457261942799791	1	11	1	159546686674168	NA
IGHG1	17	5	0.00151088495533758	0.0625	10	16	1741863358478408	0
DICER1	7	4	0.00155129122351901	0.166666666666667	11	6	1836331942564929	0
SEPT11	2	1	5.30121513720999e-09	1	13	1	21451.162155333	NA
DOCK3	2	1	0.00041062446875247	1	11	1	128671691593413	NA
NKD1	2	1	5.62077963833226e-06	1	11	1	24109155414.6859	NA
ERBIN	5	3	0.000952928370820913	0.25	10	4	692944536040804	0
ADAM15	3	2	0.000299450314542514	0.5	11	2	68431533046351.8	0
SLC25A3	2	1	0.000142373416573408	1	11	1	15480605361216.6	NA
PTPRF	6	5	0.000706194997984557	0.211217949223866	10	8	380620180351712	0.3
ECH1	3	2	0.00023741482500835	0.5	10	2	43028748746033.9	0
HAP1	14	9	0.020825169562771	0.0821294433124562	10	18	330923451537062080	0.0641025641025641
WBP11	4	2	0.000500397771313907	0.333333333333333	10	3	191404795974842	0
NUCB1	3	2	3.99881574557916e-05	0.5	11	2	1220246522978.09	0
NR2F1	10	6	0.00096104522566992	0.119096749947258	10	16	705478981146368	0.194444444444444
EAF2	5	3	0.000607900172243167	0.25	10	4	282251307589028	0
ARHGAP24	2	1	0.000498027608728087	1	10	1	189262169498456	NA
CDH1	22	8	0.00425044032340525	0.0538445485775025	10	27	13802954533158208	0.0285714285714286
SLC25A37	4	3	0.000404829352180978	0.333333333333333	10	3	125056594442092	0
MPL	4	3	0.000341914647122518	0.371544704650908	11	5	89210809473000.6	0.666666666666667
PNRC1	4	3	0.00680451434165891	0.333333333333333	9	3	35330723396974752	0
AATF	11	7	0.0033426892603249	0.102677965546067	10	11	8526489585878712	0.0222222222222222
DAB2IP	4	3	0.000363042066201586	0.333333333333333	10	3	100573467417336	0
TGFBR1	42	10	0.0044058110335644	0.0272314620962977	10	53	14828646067444566	0.0146341463414634
TRPC1	7	4	5.95766485684196e-05	0.23781179138322	11	9	2708962897785.61	0.2
ACTC1	10	6	0.000995988018157783	0.113803873599468	10	10	756956666243033	0.0277777777777778
SPRY2	4	3	0.000912415461981744	0.333333333333333	10	3	635248769288575	0
CMIP	2	1	0.000498027608728087	1	10	1	189262169498456	NA
MTFP1	2	1	0.000237014790555066	1	10	1	42885777719768.6	NA
ATG9A	2	1	1.872883105776e-05	1	11	1	268151888754.651	NA
CLDN3	3	2	1.02786659436878e-05	0.5	11	2	80631862636.8317	0
MCF2L	5	4	0.000276446892289042	0.25	11	4	58319616955033.5	0
PDK2	9	4	0.000519901807591727	0.134758055240593	10	10	206369140717783	0.0714285714285714
BANK1	3	2	2.87831176658787e-05	0.5	11	2	632235123530.235	0
MAVS	4	2	0.00117030327531573	0.333333333333333	11	3	1045074797320741	0
KIAA1217	4	3	4.60935762200634e-05	0.333333333333333	11	3	1635191994639.23	0
DNAJC6	7	6	0.00251230122286814	0.213055882280456	10	16	4816106172105258	0.666666666666667
TRAF3IP3	3	1	7.48368601726689e-05	0.5	11	2	4273836213693.75	0
DNM2	34	11	0.0334198344537351	0.0429055764475925	10	108	852236882900947328	0.142045454545455
ATP1A1	10	5	0.00266658445623358	0.111111111111111	9	9	5425782695513701	0
MRPL4	18	15	0.000945317391081335	0.0890711429945918	10	90	45228672440776632	0.536764705882353
CPAMD8	2	1	5.53942848837604e-09	1	13	1	23426.5738417645	NA
INTS8	3	2	0.000716215422221218	0.5	11	2	397892998139928	0
GNB5	13	10	0.0034560507293451	0.0918151068074889	10	23	9114102783620858	0.166666666666667
GAS6	2	1	2.39666796796023e-05	1	11	1	438337049308.518	NA
CDC16	5	4	0.0197284491181894	0.302645739989935	10	7	296985721595483776	0.5
ASF1A	6	5	0.000365416374099495	0.213334976988823	10	6	101897330474393	0.1
RFX1	8	5	0.00179253426099956	0.144040470618216	10	8	2452245817693266	0.0476190476190476
SHB	8	7	0.00777035346617162	0.161635086936396	10	17	46071993212465680	0.476190476190476
SLC25A1	4	3	0.0015422679660478	0.333333333333333	10	3	1815036942345543	0
PER2	5	3	0.000612155270411285	0.363050949546485	10	6	285944197190849	0.333333333333333
ADAP1	6	4	0.00246457390105524	0.2	10	5	4658016680827797	0
NSMF	2	1	0.00014537690603033	1	10	1	16132773687356.4	NA
MRM3	3	1	2.17395779306695e-16	0.5	1	2	2.17818355660857	0
MED24	10	8	0.00132496630302141	0.134873296155564	10	20	1341507125385242	0.305555555555556
PLCB4	7	6	0.000157688946115989	0.169138248872111	10	7	18994072170206.3	0.0666666666666667
KLHL22	3	2	0.000133665317008496	0.5	11	2	13634074766543.8	0
SIRT3	3	1	6.86268266366794e-07	0.5	12	2	359444612.423752	0
GSPT1	7	6	0.0628677871282245	0.179034599220347	10	12	3015826855751955456	0.4
KDM4A	4	3	0.00035037577997804	0.333333333333333	10	3	93677474144252.4	0
USF2	6	4	0.000967033847903622	0.216136111111111	10	6	713798860684815	0.1
MYOG	11	6	0.00136933101454091	0.125339902513071	10	17	1431934757772336	0.155555555555556
GJA5	3	2	6.46726433116156e-05	0.5	11	2	3192106968224.63	0
NPSR1	9	8	0.000217183159584114	0.143256907751237	10	26	36000431345839.5	0.642857142857143
ELK3	3	2	0.00016866653467705	0.5	11	2	21718717505697.4	0
TRIM32	4	2	0.000132333638182328	0.333333333333333	10	3	13405138632307.4	0
NMUR2	11	10	0.000300956804287352	0.124298846852741	10	39	69167215416545.6	0.644444444444444
PARD6G	5	4	0.000286874504016123	0.25	10	4	62802528009108.5	0
SUV39H1	27	10	0.00204582356328776	0.0449898769352627	10	47	3195833607493100	0.0646153846153846
SYCE2	2	1	3.19454651321673e-09	1	14	1	7816.25042118291	NA
SNRK	3	2	1.9932671139988e-05	0.5	10	2	303278832233.867	0
TBC1D8	2	1	1.35674569981098e-05	1	11	1	140466828822.674	NA
RAB18	3	2	0.000368824911954094	0.5	10	2	103809561615351	0
ST8SIA4	2	1	1.32811771329758e-05	1	11	1	134605756055.202	NA
RRM1	5	4	0.00278082648027599	0.25	10	4	5903606447720815	0
MMP3	3	2	2.84707644906278e-06	0.5	11	2	6188344728.32289	0
RTN4R	4	2	0.000195783317695474	0.333333333333333	10	3	29249023278452.3	0
GRB14	5	4	0.00691778353839239	0.25	10	4	36516038347537048	0
CEP70	10	5	0.000753813323875087	0.145167457402306	11	15	433593448637375	0.166666666666667
DCD	5	4	0.00690712942893854	0.25	10	4	36406953003678680	0
RRAS	6	3	0.000341081488244451	0.2	11	5	88776108778422	0
YRDC	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
TNPO3	4	3	0.00122849971546063	0.333333333333333	10	3	1160669745484786	0
SYT7	2	1	5.54766074381159e-06	1	12	1	23505555799.9825	NA
