markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	lobby	mnc	dmnc	geokpath	laplacian	leverage	lincent	semilocal	topocoefficient	clusterrank
POLR1B	2.82165760371718e-05	2136.45912698413	669.1494140625	0	457	11	3	0	2940	1070	-0.249288579302307	2013.65950811539	200188	0.0857761164666535	17.5769230769231
PKN3	1.29276492667672e-05	1429.74570707071	210.894775390625	0	12	2	1	0	58	26	-0.3	1391.79552246118	1447	0.571428571428571	0
GPHN	2.024650385004e-05	1827.33019480519	452.40283203125	0	69	4	2	0	1111	158	-0.106878306878307	1750.61445560417	22125	0.214035087719298	6.9
MAPRE3	1.06086117372268e-05	1630.95955988456	326.28173828125	0	42	1	1	0	351	84	-0.952380952380952	1573.65248698349	8145	1	NA
LIF	1.01943186806416e-05	1611.02420634921	313.712890625	0	15	1	1	0	295	30	-0.866666666666667	1557.60537280702	6163	1	NA
RASSF8	2.06552730446431e-05	1926.48650793651	520.380859375	0	158	4	1	0	1615	328	-0.550178564263071	1837.27629579332	59506	0.265957446808511	0
MSH3	2.16738628706655e-05	2039.45555555556	601.5751953125	0	316	4	3	0	2436	644	-0.859236947791165	1928.76591989138	153753	0.297892720306513	105.333333333333
ELL2	1.36879896919902e-05	1537.55483405483	271.671875	0	11	2	1	0	187	24	-0.380952380952381	1486.57729639222	3281	0.5	0
GPR83	2.14835074126371e-05	1655.69642857143	344.0810546875	0	228	4	4	0	431	468	-0.859456598492975	1583.87300348432	50092	0.491228070175439	152
ULK4	1.06783753733507e-05	1739.58059163059	395.69775390625	0	62	1	1	0	711	124	-0.967741935483871	1668.81388587036	21234	1	NA
HIST1H4F	2.71667274667492e-05	2142.20079365079	673.4111328125	0	458	9	3	0	3003	1026	-0.150149492084976	2021.03659967989	209821	0.103391427225624	16.6545454545455
CACNA1A	2.10334585698763e-05	1692.43650793651	366.17578125	0	109	4	1	1	543	248	0.0413865546218488	1619.16746929587	21725	0.168402777777778	0
MBD3L1	1.87341765962905e-05	1906.12619047619	507.6708984375	0	132	3	1	0	1604	270	-0.684492315444696	1815.14962944033	52357	0.341463414634146	0
IL34	1.02837621949436e-05	1685.32305194805	359.96337890625	0	15	1	1	0	535	30	-0.866666666666667	1624.63027877055	10522	1	NA
ELOVL1	1.05714789851296e-05	1671.63892496392	350.69970703125	0	33	1	1	0	417	66	-0.939393939393939	1613.28309815167	10952	1	NA
TLR9	1.57605887321778e-05	1758.91471861472	407.06103515625	0	45	2	1	0	774	92	-0.804166666666667	1690.66154898985	16505	0.5125	0
ITGB1BP2	1.0539145557318e-05	1664.19924242424	346.82470703125	0	28	1	1	0	428	56	-0.928571428571429	1604.49099226295	10299	1	NA
BIRC6	1.88913050423787e-05	1828.00714285714	453.0693359375	0	90	3	2	0	1071	186	-0.673992673992674	1750.66839202637	30790	0.345381526104418	30
OMA1	1.74915682131507e-05	1766.99805194805	411.97607421875	0	64	3	1	0	763	134	-0.434183673469388	1697.83500164341	15928	0.333333333333333	0
HMGCR	1.01011106996776e-05	1597.64888167388	305.4892578125	0	13	1	1	0	267	26	-0.846153846153846	1545.9514079717	4861	1	NA
MTNR1A	2.3983381978002e-05	1927.7126984127	522.240234375	0	295	6	5	0.068033073723357	1622	620	-0.551758633523339	1829.99819645733	80973	0.244897959183673	78.6666666666667
MIER1	1.07255088507417e-05	1861.92738095238	477.18359375	0	70	1	1	0	1369	140	-0.971428571428571	1779.84162881754	35024	1	NA
RGN	8.59756609480099e-06	1477.42344877345	237.87158203125	0	6	1	1	0	95	12	-0.666666666666667	1432.28080258117	1655	1	NA
WTAP	9.81157158887838e-06	1490.27626262626	243.168212890625	0	12	2	1	0	83	26	-0.151515151515152	1447.86454325392	1865	0.5	0
IFNW1	9.97487305342832e-06	1607.96944444444	311.73046875	0	11	1	1	0	315	22	-0.818181818181818	1555.55858519492	5481	1	NA
WDR34	9.30405139233272e-06	1218.77705627706	115.89892578125	0	8	1	1	0	30	16	-0.75	1192.09994755061	338	1	NA
CD34	9.87113020170953e-06	1574.11991341991	292.5859375	0	11	1	1	0	233	22	-0.818181818181818	1521.48674556847	3803	1	NA
MCM9	2.30353976874771e-05	1826.70638528139	452.98095703125	0	168	5	5	0.068033073723357	1141	356	-0.721693121693122	1746.09563026243	71948	0.479411764705882	168
UHRF2	1.07461325568538e-05	1787.94448051948	428.27001953125	0	85	1	1	0	940	170	-0.976470588235294	1708.76143505849	38282	1	NA
TAAR2	2.51752928523513e-05	1658.27420634921	347.0986328125	0	533	7	7	0.0775740148258852	468	1108	-0.825285390262156	1578.59269342964	111893	0.481684981684982	228.428571428571
TMEM139	1.06014508734676e-05	1716.504004329	379.77001953125	0	40	1	1	0	589	80	-0.95	1652.17038846243	13541	1	NA
RAMAC	1.45943491878734e-05	1612.55836940837	315.31787109375	0	25	2	1	0	303	52	-0.571428571428571	1556.15500903763	4809	0.5	0
CIC	1.38333502770065e-05	1523.72182539683	263.2236328125	0	18	2	1	0	212	38	-0.523809523809524	1475.42179061072	2239	0.5	0
ITGA6	2.37566382097086e-05	2048.45396825397	606.1357421875	0	296	6	1	1	2337	622	-0.352245737801293	1942.14868236661	139876	0.171497584541063	0
SLBP	1.64607214993293e-05	1662.6211038961	347.60546875	0	68	3	3	0	465	148	-0.030952380952381	1594.49556628129	29179	0.271551724137931	22.6666666666667
SNX4	2.56656456343932e-05	1882.37619047619	489.4287109375	0	161	7	3	0.159664183576095	1321	378	-0.269739919286199	1796.8959585099	51329	0.158613445378151	23
UQCRB	1.96985070489968e-05	1525.73293650794	264.36328125	0	44	5	5	0.068033073723357	159	130	0.202136752136752	1474.57943634193	3613	0.384615384615385	20.952380952381
INPP5K	1.26456372584483e-05	1527.87705627706	265.046875	0	13	2	1	0	160	28	-0.4	1480.68909446254	2722	0.5	0
ASXL1	1.06872591727686e-05	1756.72662337662	405.99267578125	0	57	1	1	0	739	114	-0.964912280701754	1687.49833689713	23477	1	NA
WWC1	1.39174217623063e-05	1592.09880952381	302.2607421875	0	18	3	1	0	250	42	-0.0238095238095238	1539.50104310602	4386	0.333333333333333	0
IVNS1ABP	1.86833415424882e-05	1861.19007936508	475.697265625	0	123	4	2	0	1244	258	-0.282222222222222	1778.4489514867	36984	0.275943396226415	20.5
DUSP9	1.61067245972955e-05	1894.84841269841	498.302734375	0	117	2	1	0	1415	236	-0.92267706302794	1812.37063026282	49052	0.52803738317757	0
EIF5B	2.72045391671566e-05	1825.55321067821	451.42041015625	0	556	10	10	0.064138862685067	1040	1202	-0.672995712852238	1742.34772476389	322305	0.525	432.444444444444
WNT8A	1.81739378332861e-05	1583.20245310245	296.6103515625	0	37	3	2	0	233	80	-0.559072506440927	1531.94694130652	5922	0.478260869565217	12.3333333333333
LARGE1	9.23951574679033e-06	1627.0294011544	322.95751953125	0	6	1	1	0	355	12	-0.666666666666667	1574.08842595158	4457	1	NA
SQSTM1	2.53023267528263e-05	2039.98571428571	601.1796875	0	296	7	3	0	2388	648	-0.236645154339651	1928.76591989138	109267	0.136057692307692	21.1428571428571
TP53BP1	2.58172025862465e-05	1852.68928571429	471.36328125	0	206	8	4	0.0987551639829222	1226	468	-0.348386537878247	1760.7586997614	81878	0.175724637681159	29.4285714285714
NR1H2	2.407119951747e-05	1863.56352813853	477.47216796875	0	135	6	6	0.0501750035468149	1287	300	-0.489171122994652	1778.95006418083	51455	0.212871287128713	54
CNOT9	1.07358922857444e-05	1856.68452380952	472.1826171875	0	80	1	1	0	1228	160	-0.975	1779.78587984715	37446	1	NA
DAB1	1.99072994022181e-05	1933.78888888889	524.927734375	0	143	3	2	0	1647	306	0.00359911406423034	1845.93086868949	68845	0.204545454545455	14.3
DVL1	2.86930761352082e-05	2092.06071428571	636.72265625	0	412	10	5	0.068033073723357	2650	1130	0.176903159364826	1973.30939399201	145690	0.0686379928315412	13.4640522875817
S1PR3	1.91042259441996e-05	1665.49805194805	349.29541015625	0	83	3	2	0	504	172	-0.763002364066194	1598.26293879388	20678	0.446327683615819	27.6666666666667
AKAP8	1.58097893649204e-05	1802.7880952381	435.96875	0	50	2	1	0	969	102	-0.830065359477124	1730.88351407335	24167	0.511111111111111	0
AMOTL2	1.74450409677175e-05	1662.2503968254	346.615234375	0	62	3	1	0	448	130	-0.428205128205128	1597.27452633946	16328	0.339393939393939	0
AMHR2	1.42688241578428e-05	1510.74051226551	255.10595703125	0	16	2	1	0	118	34	-0.5	1465.37662471632	2526	0.5	0
PDXK	1.07762887386296e-05	1894.50396825397	499.8916015625	0	149	1	1	0	1470	298	-0.986577181208054	1803.74084185131	54727	1	NA
XPO7	2.37843342553038e-05	1877.17579365079	486.5556640625	0	118	6	2	0	1355	266	-0.441336014897437	1792.24842291194	36163	0.185567010309278	7.86666666666667
VGLL2	9.95652746197367e-06	1591.31594516595	302.70703125	0	13	1	1	0	245	26	-0.846153846153846	1537.25195465736	4247	1	NA
MEF2D	2.55790256806138e-05	2026.54365079365	590.810546875	0	227	8	2	0	2334	510	-0.357049306141865	1923.54245091401	88165	0.134469696969697	8.10714285714286
GADD45GIP1	2.93032404247282e-05	1867.95119047619	479.61328125	0	1115	23	24	0.0644155291404222	1245	2932	-0.127321526771173	1768.76090272374	154981	0.299889441680486	568.618233618234
RGS20	2.24011813134677e-05	1992.48412698413	566.4423828125	0	182	5	1	1	2068	384	-0.396357346357346	1896.83015088797	73362	0.201169590643275	0
CALCRL	1.25030777129993e-05	1305.35526695527	150.9921875	0	16	3	1	0	28	38	-0.178571428571429	1274.62356715045	284	0.555555555555556	0
S100G	1.26082602017562e-05	1422.12388167388	209.466796875	0	12	2	1	0	120	26	-0.416666666666667	1379.16126213592	997	0.571428571428571	0
ZNF101	1.04719084890018e-05	1646.56872294372	336.12890625	0	27	1	1	0	377	54	-0.925925925925926	1587.50157852094	6753	1	NA
SPG7	2.14499733567398e-05	1820.01785714286	448.10546875	0	128	4	2	0	993	268	-0.766218966218966	1739.89356359851	24327	0.285046728971963	21.3333333333333
WASF2	2.72675920066179e-05	2131.8626984127	665.7705078125	0	551	9	5	0	2848	1212	-0.244579424703752	2010.02667232658	265789	0.117853231106243	110.2
CELSR3	2.51107900431502e-05	2036.66507936508	598.1533203125	0	325	6	2	0	2270	740	0.116169941169941	1925.17174318143	131890	0.108480565371025	7.22222222222222
KCNA10	1.46557027512163e-05	1480.70321067821	237.98876953125	0	35	2	1	0	81	72	-0.783625730994152	1438.55398870857	2172	0.673913043478261	0
CNN3	1.56488947846402e-05	1889.81865079365	495.1650390625	0	144	2	1	0	1357	290	-0.785294117647059	1804.77207470461	63226	0.5	0
NR1D1	1.74131036037909e-05	1740.1130952381	395.7373046875	0	53	3	1	0	698	112	-0.372222222222222	1669.64750822755	19411	0.333333333333333	0
XPA	2.82687301792914e-05	2010.17936507936	579.482421875	0	447	13	13	0.0551790975027305	2175	1050	-0.342713214826638	1901.46384231838	215164	0.149706795446706	143.269230769231
CRYBB2	1.12044481517462e-05	1450.01868686869	221.95849609375	0	10	2	2	0	91	22	-0.25	1409.6465801682	1187	0.666666666666667	10
POLRMT	9.22677964588906e-06	1267.86634199134	135.544189453125	0	7	2	1	0	8	16	-0.1	1238.04784730695	508	0.75	0
KIAA1549	1.04960253976421e-05	1408.74848484848	199.283447265625	0	6	2	1	0	29	14	0	1374.19149193451	714	0.5	0
TNNT2	2.14709613643843e-05	1751.04884559885	401.62841796875	0	74	4	2	0	683	168	-0.169334858014103	1681.50580018939	18570	0.22	7.4
SPTBN2	2.25551848367123e-05	1857.89285714286	473.5078125	0	100	6	1	1	1278	230	-0.143431158541515	1774.78273363318	32851	0.176706827309237	0
RMND5A	1.05039797702283e-05	1592.89094516595	303.541015625	0	33	1	1	0	290	66	-0.939393939393939	1538.41732773792	5150	1	NA
ATP2A3	1.058168191225e-05	1696.12503607504	366.73095703125	0	32	1	1	0	552	64	-0.9375	1634.11492005062	14466	1	NA
JARID2	1.0571510039719e-05	1632.11511544012	327.00634765625	0	51	1	1	0	331	102	-0.96078431372549	1574.30648602222	7545	1	NA
MMP16	1.4788182149356e-05	1560.34289321789	283.52978515625	0	26	2	1	0	234	54	-0.575757575757576	1510.64614239379	3282	0.5	0
GNAQ	3.10168604113757e-05	2058.58928571429	610.8935546875	0	1258	19	38	0.0782060426930247	2196	4408	0.390290712828465	1922.56619861276	325832	0.0714285714285714	210.109936575053
NDN	2.21266315983156e-05	1841.43452380952	461.93359375	0	69	5	1	1	1178	158	-0.372672944082286	1763.32683714002	30314	0.203448275862069	0
ZNF396	1.25595213047773e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA
TRPC7	7.73953572206982e-06	1332.24808802309	163.431884765625	0	5	1	1	0	22	10	-0.6	1300.61902581945	398	1	NA
NFKBIL1	9.41226084022079e-06	1481.00800865801	239.28515625	0	9	2	1	0	123	20	-0.0833333333333333	1436.73529039925	1497	0.5	0
HIRA	1.99462407278097e-05	1787.84567099567	427.22705078125	0	59	4	1	0	944	130	-0.336654135338346	1711.38618155533	28256	0.25	0
PTK2	2.9941124552573e-05	2183.06388888889	701.4150390625	0	717	14	14	0.0487557870757461	3128	1940	0.129875834993721	2050.3534081478	315660	0.0610829554547879	53.8458498023715
RASGRP4	1.04517987798942e-05	1639.06273448773	330.60791015625	0	23	1	1	0	343	46	-0.91304347826087	1583.60814915972	7195	1	NA
TIAM1	2.41293446750169e-05	1996.71349206349	569.2685546875	0	227	6	3	0	2046	484	-0.527438440024252	1898.98549562195	102527	0.182579564489112	30.2666666666667
HIST1H2AL	1.48488492858324e-05	1576.25916305916	292.71240234375	0	20	2	1	0	187	42	-0.580952380952381	1525.69460032758	4499	0.5	0
UIMC1	1.0766426602614e-05	1878.33174603175	488.1533203125	0	101	2	1	0	1420	208	0.0202020202020202	1792.8139079952	53455	0.333333333333333	0
RHOD	2.12779792823564e-05	1818.29090909091	446.43017578125	0	89	4	1	0	1010	190	-0.636268692459156	1741.76023051222	26348	0.277397260273973	0
ZNF250	2.00296087406708e-05	1740.11551226551	394.48974609375	0	45	4	1	0	684	102	-0.291726791726792	1673.33521806991	12085	0.25	0
HEXIM1	2.1485164846945e-05	1939.0369047619	529.7451171875	0	171	4	2	0	1718	354	-0.739059186427607	1845.69102838953	62633	0.266129032258065	28.5
HIST1H2AG	1.56910528568879e-05	1784.26825396825	423.150390625	0	70	2	1	0	806	142	-0.845989304812834	1714.74315719588	21959	0.507692307692308	0
TNKS2	1.0735059421418e-05	1850.0630952381	467.69921875	0	80	1	1	0	1174	160	-0.975	1773.50866131902	36692	1	NA
KCNC3	1.46557027512162e-05	1480.70321067821	237.98876953125	0	35	2	1	0	81	72	-0.783625730994152	1438.55398870857	2172	0.673913043478261	0
SLC8A1	1.76772280281166e-05	1889.23174603175	494.701171875	0	152	3	2	0	1375	310	-0.606432864407899	1804.25631092624	54632	0.376590330788804	50.6666666666667
RCAN1	2.22966263366574e-05	1888.54365079365	493.576171875	0	88	5	1	1	1415	196	-0.373789173789174	1807.35532300646	33337	0.202597402597403	0
SND1	2.1287195745869e-05	1924.04880952381	520.19140625	0	165	4	2	0	1685	342	-0.624718045112782	1828.87907560591	83052	0.265	27.5
CYB5R3	7.7248137216767e-06	1248.13264790765	126.697265625	0	7	1	1	0	19	14	-0.714285714285714	1221.54622065526	166	1	NA
CNKSR2	1.77467572753295e-05	1702.00043290043	369.76416015625	0	67	3	1	0	485	140	-0.409961685823755	1639.0170762663	15221	0.350574712643678	0
AK2	1.54414156160543e-05	1909.43373015873	509.8642578125	0	162	2	1	0	1532	326	-0.843809523809524	1817.18136173207	57028	0.5	0
CLUAP1	2.12240569666642e-05	1578.69372294372	295.1376953125	0	77	5	5	0.068033073723357	241	174	-0.479260651629073	1523.0364533076	6416	0.436363636363636	53.9
NUDT5	1.54234228019274e-05	1903.72777777778	506.1494140625	0	156	2	1	0	1521	314	-0.736666666666667	1811.44618719714	56894	0.5	0
NPB	1.5417549629519e-05	1420.9461038961	210.76953125	0	24	2	1	0	209	50	-0.69047619047619	1373.49393280155	5566	0.625	0
SIRT7	1.03114721372121e-05	1572.19051226551	292.13916015625	0	18	1	1	0	273	36	-0.888888888888889	1517.70731055851	4595	1	NA
ZMYND19	6.44240472204368e-06	1286.68185425685	146.30810546875	0	5	2	1	0	90	12	0.166666666666667	1251.0225451343	332	0.5	0
FCN2	8.18096771052517e-06	1257.09451659452	130.79345703125	0	5	1	1	0	19	10	-0.6	1229.4223895452	218	1	NA
KCNJ16	1.6060005154347e-05	1578.52860750361	298.40576171875	0	116	2	1	0	332	234	-0.932027649769585	1513.26117872646	23876	0.589473684210526	0
PKNOX2	1.39342534942803e-05	1577.22705627706	293.5361328125	0	11	2	1	0	192	24	-0.380952380952381	1526.14535883111	3682	0.583333333333333	0
MCL1	2.68999308642806e-05	1920.91428571429	515.7578125	0	141	7	5	0	1579	392	0.0621238356201525	1831.2367140417	46560	0.102479338842975	10.2545454545455
CDH11	1.58945254061497e-05	1844.68611111111	463.810546875	0	81	2	2	0	1131	164	-0.85204991087344	1768.87102699001	33072	0.519736842105263	81
NLRP2	2.28340158523717e-05	1741.51313131313	396.13818359375	0	97	5	3	0.159664183576095	650	214	-0.516905786704926	1669.99100661278	33560	0.243243243243243	19.4
CACNG1	7.14221201916817e-06	1093.82235264735	72.303955078125	0	7	2	1	0	11	16	0	1074.39340480647	60	0.5	0
DUSP5	1.07350594214182e-05	1850.0630952381	467.69921875	0	80	1	1	0	1174	160	-0.975	1773.50866131902	36692	1	NA
NECAB3	9.1373832389321e-06	1511.91825396825	255.5537109375	0	6	1	1	0	119	12	-0.666666666666667	1467.83715223063	1724	1	NA
UQCC2	1.07652459371934e-05	1856.10476190476	473.9453125	0	111	1	1	0	1300	222	-0.981981981981982	1769.5871691062	45170	1	NA
VIP	1.61378220279576e-05	1700.45916305916	369.52685546875	0	65	3	1	0	533	136	-0.381578947368421	1635.24358236445	10637	0.333333333333333	0
MTERF4	1.06524202640943e-05	1759.56150793651	407.5693359375	0	64	1	1	0	725	128	-0.96875	1690.7118543204	15395	1	NA
DDX49	2.93539126164816e-05	1881.52976190476	489.0732421875	0	581	19	22	0.0687599210049201	1391	1714	0.0326499314745814	1783.7527546696	106149	0.198361823361823	347.336956521739
SAT1	2.90690736972095e-05	2083.69523809524	630.5771484375	0	388	11	2	0	2589	1328	0.411798146552362	1960.44176097157	117806	0.0469945355191257	2.81159420289855
ATP1A2	9.02944926650287e-06	1387.09888167388	188.96875	0	6	1	1	0	42	12	-0.666666666666667	1353.18149127194	572	1	NA
PDS5B	2.51975667502405e-05	1866.81031746032	480.6533203125	0	240	7	7	0.0775740148258852	1353	522	-0.590765075475859	1776.78061288305	86695	0.279711884753902	91.4285714285714
ARNT	2.64850267026091e-05	2112.99603174603	652.0830078125	0	356	7	2	0	2868	822	-0.0108466633183096	1999.20638941665	159768	0.100149031296572	6.47272727272727
TP53TG1	1.03858189966214e-05	1612.97225829726	316.03857421875	0	25	1	1	0	325	50	-0.92	1555.85673995783	5332	1	NA
PFAS	1.95110197384478e-05	2004.29166666667	577.2138671875	0	317	3	1	0	2132	640	-0.935157546758424	1893.35390356869	116539	0.38681592039801	0
KANSL2	1.75174204838798e-05	1693.52027417027	366.11474609375	0	37	3	3	0	545	80	-0.392592592592593	1627.23571694493	12098	0.390804597701149	24.6666666666667
HDAC10	2.85537701435517e-05	1957.48214285714	542.7685546875	0	331	11	14	0.0487557870757461	1865	872	-0.00230738698608841	1851.76613980772	129811	0.112903225806452	78.8095238095238
KPTN	1.3525359388509e-05	1508.27983405483	253.71484375	0	10	2	1	0	122	22	-0.314285714285714	1463.48951733375	1816	0.5	0
UXT	2.53296823102406e-05	2038.77142857143	599.591796875	0	234	6	1	2	2431	524	-0.173911895138094	1934.14949962557	103994	0.131642512077295	0
LGR6	5.70674846668702e-06	1117.71115828616	79.2325439453125	0	5	1	1	0	8	10	-0.6	1098.0201356548	36	1	NA
SGTA	2.44748013475408e-05	1912.55952380952	509.7099609375	0	118	5	1	2	1523	292	0.00526596533778476	1827.52618036794	38191	0.130102040816327	0
XRN2	2.15289743322308e-05	1878.34166666667	488.47265625	0	191	5	2	0	1299	402	-0.436170212765957	1785.32202218242	78809	0.204469273743017	19.1
EID3	1.25659365500111e-06	4	3	0	11	3	2	0	5	28	0.0666666666666667	3.57142857142857	31	0.583333333333333	3.66666666666667
VTI1A	2.33255421619468e-05	1708.38297258297	374.52587890625	0	82	6	3	0	533	194	-0.263430370798792	1640.95774973287	19074	0.229559748427673	10.9333333333333
P2RX3	1.25595213047773e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA
ZNF174	1.58444360830439e-05	1775.39642857143	419.73828125	0	76	2	1	0	881	154	-0.849566055930569	1698.0379523653	22457	0.5	0
BMPR1A	1.38939001594703e-05	1641.59924242424	332.20751953125	0	22	3	1	0	359	50	-0.125	1584.80069169409	7253	0.333333333333333	0
RIT2	1.84297376863137e-05	2090.65555555556	636.55078125	0	318	3	1	0	2675	642	-0.632692307692308	1982.67364527723	161259	0.338762214983713	0
NLGN1	1.53988719582365e-05	1706.14686147186	372.50244140625	0	66	2	1	0	499	134	-0.783094098883573	1642.99803377284	14234	0.5	0
CHRM4	1.56384031527713e-05	2029.10674603175	592.6416015625	0	246	2	1	0	2245	494	-0.769409576940958	1928.43862209401	132780	0.5	0
