gene	spl	degree	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	triangles	pagerank	load_centrality	harmonic_centrality
4815	NID1	3.93802683129526	14	0.001662	14.142857	8735.146751	0.000152	0.098901	9	0.000204	20191.301918	2113.255952
4816	NID2	4.38276148640627	7	0.000831	11	1663.01081	2.5e-05	0.047619	1	0.000116	4306.87143	1883.12619
4817	NIF3L1	3.73881040009498	19	0.002256	15.105263	53647.45043	0.000437	0	0	0.000301	112263.926661	2243.2
4818	NIN	3.72373263682773	5	0.000594	47.8	2186.826119	0.000363	0.2	2	7.3e-05	4937.545601	2236.97619
4819	NINL	3.910245755669	10	0.001187	15.1	17934.172307	0.000134	0.022222	1	0.000153	39058.171071	2131.07381
4820	NIPBL	4.16858601448415	7	0.000831	19.285714	1866.620674	9.6e-05	0.285714	6	8.9e-05	4357.782586	1989.55
4821	NIPSNAP1	4.016739878903	3	0.000356	31.333333	755.917571	7.2e-05	0	0	5.1e-05	1767.295249	2060.753571
4822	NIPSNAP2	4.04843879852784	2	0.000237	42	274.309802	6.8e-05	0	0	3.9e-05	511.641622	2042.563095
4823	NIPSNAP3A	3.95167992401757	5	0.000594	30.2	9556.242044	0.000208	0	0	9e-05	19368.315938	2105.927381
4824	NISCH	3.8235782975187	3	0.000356	57	942.889087	0.000165	0.333333	1	4.9e-05	2042.976667	2174.161905
4825	NKAP	4.22925323518936	2	0.000237	22	374.045031	3.9e-05	0	0	4.2e-05	911.908565	1952.836905
4826	NKD1	4.16799240175709	2	0.000237	35.5	0	9e-05	1	1	3.7e-05	0	1980.635714
4827	NKD2	4.78036329098896	1	0.000119	10	0	4e-06	0	0	3.3e-05	0	1711.686508
4828	NKIRAS1	4.37195773477383	1	0.000119	35	0	3.9e-05	0	0	3e-05	0	1885.961905
4829	NKIRAS2	4.01163480945031	2	0.000237	41	0	0.00051	1	1	3.5e-05	0	2066.441667
4830	NKRF	3.83580671969607	3	0.000356	69.666667	345.612241	0.00054	0	0	4.8e-05	731.763871	2174.811905
4831	NKTR	3.85658316514306	1	0.000119	148	0	0.001	0	0	2.7e-05	0	2152.85
4832	NKX2-1	3.37623174640864	19	0.002256	39.473684	38078.984569	0.001054	0.064327	11	0.000234	79819.571579	2493.457143
4833	NKX2-5	0.000118722545411374	1	0.000119	1	0	0	0	0	0.000119	0	1
4834	NKX3-1	4.24278760536626	2	0.000237	21.5	56.418246	3.2e-05	0	0	4e-05	151.764381	1945.314286
4835	NLGN1	4.17096046539238	5	0.000594	33.2	2271.587877	3.8e-05	0.2	2	8.9e-05	4470.177571	1985.890476
4836	NLGN2	4.14970912976374	6	0.000712	24.166667	2344.085553	3.2e-05	0	0	0.000108	5256.239734	1996.653571
4837	NLGN3	4.10673156832482	7	0.000831	22.142857	2887.364055	3.9e-05	0.047619	1	0.000122	6539.127583	2020.679762
4838	NLGN4X	4.02695001780838	5	0.000594	31.2	1060.920883	7e-05	0.2	2	8e-05	2285.38287	2060.665476
4839	NLGN4Y	4.7087735961059	1	0.000119	10	0	7e-06	0	0	3.2e-05	0	1742.25
4840	NLK	3.59313783687522	5	0.000594	77.8	3323.864273	0.000318	0.3	3	7.3e-05	6699.411915	2330.559524
4841	NLN	5.60501009141636	1	0.000119	6	0	0	0	0	3.9e-05	0	1453.60119
4842	NLRC4	4.05461237088923	6	0.000712	18.333333	12645.230809	7.3e-05	0.133333	2	0.000124	27468.281053	2041.585714
4843	NLRP1	4.05769915706993	7	0.000831	19	3073.072541	3.7e-05	0.142857	3	0.000107	6916.072725	2042.846429
4844	NLRP12	5.24824884245518	1	0.000119	7	0	0	0	0	3.7e-05	0	1551.086508
4845	NLRP2	4.08856701887688	9	0.001069	17.888889	2110.802679	0.000137	0.194444	7	0.000108	4774.048843	2031.935714
4846	NLRP3	4.25620325299774	5	0.000594	11.2	3892.981886	4.3e-05	0.1	1	9.3e-05	8983.099585	1940.886905
4847	NLRP4	5.0271874628992	1	0.000119	6	0	1e-06	0	0	3.6e-05	0	1623.300794
4848	NLRP6	4.11254897304998	1	0.000119	77	0	0.001589	0	0	2.4e-05	0	2014.860714
4849	NMB	0.000118722545411374	1	0.000119	1	0	0	0	0	0.000119	0	1
4850	NMBR	4.89801733349163	1	0.000119	28	0	2e-06	0	0	2.7e-05	0	1674.546429
4851	NME3	4.08927935414935	3	0.000356	37.666667	1662.888405	7.3e-05	0	0	5.6e-05	3969.788297	2028.735714
4852	NME5	0.000118722545411374	1	0.000119	1	0	0	0	0	0.000119	0	1
4853	NME7	5.28540899916894	3	0.000356	3	8292.984275	1e-06	0	0	1e-04	16669.202872	1544.021032
4854	NMI	3.61878190668408	12	0.001425	34.416667	12965.897594	0.000675	0	0	0.000147	27918.033475	2318.840476
4855	NMT1	3.72432624955479	6	0.000712	47.333333	10513.802498	0.000173	0	0	0.000107	22074.18	2241.05
4856	NMU	5.00189956072658	2	0.000237	13	0.180063	3e-06	0	0	3.7e-05	0.877976	1642.618651
4857	NMUR1	4.31010328861451	7	0.000831	62.428571	1632.604289	5e-05	0.380952	8	8.3e-05	4131.124591	1932.140476
4858	NMUR2	4.02956191380743	19	0.002256	63.578947	6843.213764	0.000133	0.555556	95	0.000185	12720.029833	2080.040476
4859	NNT	4.44414104238395	1	0.000119	37	0	4.8e-05	0	0	3.2e-05	0	1854.886905
4860	NOA1	4.15505164430725	4	0.000475	21.75	7253.838021	6.2e-05	0	0	8e-05	17265.09431	1993.435714
4861	NOB1	3.90763385966995	13	0.001544	36.769231	816.161368	0.012551	0.564103	44	0.000105	2232.184227	2133.014286
4862	NOC4L	3.73204321500653	22	0.002612	25.363636	38292.927102	0.001106	0.298701	69	0.000193	78679.538874	2242.564286
4863	NOD1	3.97043808619257	7	0.000831	19	903.514893	0.000136	0.190476	4	9.5e-05	2010.334316	2085.397619
4864	NOD2	4.18508844829633	2	0.000237	23.5	0	8.1e-05	1	1	4.2e-05	0	1967.607143
4865	NODAL	5.91048320075982	1	0.000119	3	0	0	0	0	4.4e-05	0	1374.783333
4866	NOL11	3.9697257509201	26	0.003087	26.576923	4954.720825	0.00147	0.655385	213	0.000161	11082.598133	2101.960714
4867	NOL12	4.47512762673632	1	0.000119	47	0	0.000296	0	0	2.3e-05	0	1846.553571
4868	NOL3	3.373738572955	31	0.003681	32.580645	52691.998375	0.001458	0.04086	19	0.000344	106612.000677	2510.054762
4869	NOL4	4.13890537813131	3	0.000356	23.333333	634.998477	8.9e-05	0	0	5.4e-05	1544.577542	1999.417857
4870	NOL6	4.01531520835807	30	0.003562	25.366667	5206.010227	0.001493	0.606897	264	0.000184	11783.827278	2077.765476
4871	NOL8	5.19981004392734	2	0.000237	5.5	0	2e-06	1	1	5.2e-05	0	1569.21746
4872	NOL9	5.01970794253829	1	0.000119	5	0	3e-06	0	0	3.5e-05	0	1625.632937
4873	NOLC1	3.47239700819186	10	0.001187	62.2	8907.833618	0.000896	0.111111	5	0.000116	18148.407099	2419.080952
4874	NONO	3.50160275436305	15	0.001781	41.266667	22740.534387	0.001953	0.085714	9	0.00017	48566.196225	2406.340476
4875	NOP10	3.85610827496142	3	0.000356	51	10470.733564	0.001001	0.333333	1	7.8e-05	20814.287891	2154.183333
4876	NOP14	4.39712691440104	26	0.003087	25.692308	202.385507	0.001326	0.753846	245	0.00015	458.21708	1888.278571
4877	NOP2	3.99715065891013	4	0.000475	22.25	300.023094	0.000189	0	0	5.5e-05	804.092047	2073.461905
4878	NOP53	4.25181051881752	2	0.000237	11.5	82.31416	2.4e-05	0	0	4.5e-05	290.966713	1933.404762
4879	NOP58	4.13961771340378	25	0.002968	27.16	3642.818903	0.001483	0.696667	209	0.000147	8463.784951	2014.708333
4880	NOS1	4.29348213225692	4	0.000475	10	2077.943882	1.9e-05	0	0	7.5e-05	5502.456182	1922.353571
4881	NOS1AP	4.37397601804583	3	0.000356	18.666667	309.810858	1.4e-05	0	0	5.9e-05	644.25568	1888.508333
4882	NOS2	3.94075744983972	1	0.000119	140	0	8.9e-05	0	0	2.7e-05	0	2105.647619
4883	NOS3	3.8340258815149	6	0.000712	23.833333	16486.287902	0.00017	0	0	0.000118	33262.065536	2172.740476
4884	NOSIP	4.71328505283153	2	0.000237	5	52.012277	3e-06	0	0	5e-05	238.488006	1738.611508
4885	NOSTRIN	4.80660097352487	1	0.000119	6	0	3e-06	0	0	3.4e-05	0	1703.973413
4886	NOTCH1	3.21263207883177	34	0.004037	50.441176	104820.691029	0.008358	0.060606	34	0.000427	205610.906056	2649.714286
4887	NOTCH2	3.87142348331948	5	0.000594	27	438.217138	0.000249	0.2	2	7.5e-05	1048.869566	2144.20119
4888	NOTCH2NLA	4.18437611302386	1	0.000119	83	0	6.8e-05	0	0	3.3e-05	0	1975.613095
4889	NOTCH3	3.72800664846254	9	0.001069	32.666667	8452.360869	0.000737	0.194444	7	0.000133	19163.124492	2245.994048
4890	NOTCH4	3.70105663065416	9	0.001069	31.888889	7527.807677	0.000432	0.111111	4	0.000133	16147.505988	2255.602381
4891	NOV	3.99335153745696	6	0.000712	16.666667	4019.289434	0.000166	0	0	9.9e-05	9577.684787	2079.819048
4892	NOX1	5.15042146503621	1	0.000119	4	0	1e-06	0	0	3.8e-05	0	1584.321032
4893	NOXA1	4.11254897304998	2	0.000237	60	19.133983	5.3e-05	0	0	4e-05	33.262966	2011.758333
4894	NPAS2	3.68253591356999	10	0.001187	38.2	6711.452261	0.000698	0.266667	12	0.000119	14182.071737	2275.407143
4895	NPAT	3.94669357711029	3	0.000356	43.666667	304.287973	0.000123	0	0	5.2e-05	868.021453	2106.754762
4896	NPB	5.10910601923305	2	0.000237	11.5	0.556494	2e-06	0	0	3.8e-05	1.386141	1607.554762
4897	NPBWR1	4.15220230321738	10	0.001187	48.6	12763.996068	6.3e-05	0.2	9	0.000128	26041.515779	2009.7
4898	NPBWR2	4.21536269737623	13	0.001544	61.230769	4092.02736	7.2e-05	0.358974	28	0.000134	7665.807169	1980.396429
4899	NPC2	4.79912145316396	1	0.000119	8	0	3e-06	0	0	3.4e-05	0	1705.241667
4900	NPEPPS	4.02766235308085	1	0.000119	132	0	0.000293	0	0	2.8e-05	0	2062.72381
4901	NPFF	5.99976255490918	1	0.000119	5	0	0	0	0	4.1e-05	0	1356.528968
4902	NPFFR1	4.63065416122522	5	0.000594	65.4	14.889638	2.3e-05	0	0	6.1e-05	28.143739	1793.328571
4903	NPFFR2	5.99976255490918	1	0.000119	5	0	0	0	0	4.1e-05	0	1356.528968
4904	NPHP1	3.73406149827852	10	0.001187	22.9	32119.528023	0.00018	0	0	0.000171	64597.167084	2233.070238
4905	NPHP3	4.7066365902885	1	0.000119	10	0	3e-06	0	0	3.3e-05	0	1740.040873
4906	NPHP4	4.6649649768491	2	0.000237	7.5	361.652684	4e-06	0	0	5e-05	944.522623	1757.342063
4907	NPHS1	3.57711029324469	7	0.000831	57	5406.5908	0.001219	0.142857	3	9.5e-05	11383.375071	2337.807143
4908	NPHS2	4.55194111361748	2	0.000237	8.5	61.174918	9e-06	0	0	4.7e-05	275.41472	1806.397619
4909	NPLOC4	3.72527602991808	5	0.000594	63.4	9768.576475	0.003232	0.3	3	8.8e-05	20077.880926	2245.828571
4910	NPM1	3.37836875222605	23	0.002731	35.347826	31976.343567	0.003088	0.027668	7	0.000229	69724.951895	2499.445238
4911	NPM3	4.21833076101152	1	0.000119	50	0	4.7e-05	0	0	2.8e-05	0	1955.183333
4912	NPNT	4.98931497091298	1	0.000119	6	0	1e-06	0	0	3.4e-05	0	1637.959921
4913	NPPA	4.00569868217975	3	0.000356	39.333333	889.714232	8.9e-05	0	0	5.5e-05	2050.543244	2069.029762
4914	NPPB	4.26344532826784	2	0.000237	29.5	8192	8.3e-05	0	0	7.3e-05	16384	1937.627381
4915	NPPC	0.000118722545411374	1	0.000119	1	0	0	0	0	0.000119	0	1
4916	NPR2	5.23602042027781	1	0.000119	2	0	2e-06	0	0	5e-05	0	1557.780159
4917	NPR3	0.000118722545411374	1	0.000119	1	0	0	0	0	0.000119	0	1
4918	NPRL2	4.20182832719934	4	0.000475	8.25	12775.937835	0.000161	0.166667	1	9.6e-05	25808.187129	1965.321429
4919	NPSR1	4.22830345482607	10	0.001187	71.1	19.382594	6.8e-05	0.666667	30	9.9e-05	33.076696	1973.608333
4920	NPW	5.12477739522735	1	0.000119	10	0	1e-06	0	0	2.9e-05	0	1599.564683
4921	NPY	5.0271874628992	5	0.000594	4.8	16680.157064	2e-06	0	0	0.000144	33734.878044	1635.953175
4922	NPY1R	4.07384542324587	14	0.001662	69.785714	228.011693	0.000114	0.56044	51	0.000135	381.88986	2052.666667
4923	NPY2R	4.697257509201	2	0.000237	40.5	16382	5e-06	0	0	6.8e-05	32764	1757.990079
4924	NPY4R	6.64217024813012	1	0.000119	2	0	0	0	0	5.9e-05	0	1220.175072
4925	NPY5R	4.07242075270094	15	0.001781	64	23758.284032	0.000108	0.428571	45	0.00016	43108.48404	2054.633333
4926	NQO1	4.10257627923543	1	0.000119	55	0	8.4e-05	0	0	2.8e-05	0	2014.475
4927	NR0B1	4.27781075626261	3	0.000356	13.333333	41.905838	3.6e-05	0	0	5.2e-05	146.311289	1930.328571
4928	NR0B2	3.67968657248011	12	0.001425	34.916667	7359.613195	0.000338	0.151515	10	0.000147	13681.752893	2273.62381
4929	NR1D2	3.85658316514306	4	0.000475	47.5	8498.682617	0.000345	0.166667	1	7.6e-05	17110.361362	2164.453571
4930	NR1H2	3.81787961533895	7	0.000831	33.428571	5257.859015	0.000213	0	0	9.5e-05	10706.466481	2190.378571
4931	NR1H3	3.90098539712691	11	0.001306	24.272727	10968.281436	0.000195	0.127273	7	0.000144	20947.846322	2143.428571
4932	NR1H4	3.78653686335035	6	0.000712	47.333333	336.147943	0.00022	0.4	6	7.5e-05	654.352967	2205.228571
4933	NR1I2	4.05603704143417	6	0.000712	23.833333	8344.392841	0.000112	0.133333	2	9.3e-05	16736.115762	2049.980952
4934	NR1I3	4.17107918793779	6	0.000712	17.333333	144.274847	5.6e-05	0.2	3	8.3e-05	455.568933	1987.120238
4935	NR2C1	3.90324112548973	3	0.000356	42	63.787607	0.000113	0	0	4.7e-05	127.732833	2128.5
4936	NR2C2	4.30345482607147	4	0.000475	15	16413.725273	4.1e-05	0	0	0.000109	32834.558735	1920.128571
4937	NR2C2AP	5.27602991808144	1	0.000119	4	0	1e-06	0	0	4.1e-05	0	1546.145238
4938	NR2E1	4.64442597649294	1	0.000119	25	0	9e-06	0	0	2.8e-05	0	1769.319048
4939	NR2E3	4.15054018758162	1	0.000119	47	0	9e-05	0	0	2.7e-05	0	1992.891667
4940	NR2F1	3.58482725869643	18	0.002137	29.055556	19188.9178	0.000392	0.098039	15	0.000226	41260.400926	2343.392857
4941	NR2F2	3.54529265107444	9	0.001069	58.666667	6218.06786	0.000568	0.055556	2	0.000115	12753.406924	2370.395238
4942	NR2F6	3.88863825240413	2	0.000237	68.5	0	9.9e-05	1	1	3.9e-05	0	2134.945238
4943	NR3C1	3.06244805888638	77	0.009143	34.012987	220924.600331	0.005116	0.045796	134	0.000795	422866.200688	2798.433333
4944	NR3C2	3.90169773239938	5	0.000594	27.6	1375.211233	0.000129	0.2	2	7.3e-05	3435.995921	2130.319048
4945	NR4A1	3.57521073251811	9	0.001069	55.444444	19959.462399	0.000505	0.111111	4	0.00012	41695.064411	2352.157143
4946	NR4A2	3.9666389647394	5	0.000594	19.4	925.286692	0.00013	0	0	7.2e-05	2566.877785	2094.070238
4947	NR5A1	3.64466342158376	7	0.000831	40	6886.123152	0.000275	0	0	0.000106	14962.559038	2292.3
4948	NR5A2	3.80042740116348	8	0.00095	26.25	2805.953883	0.000145	0.035714	1	0.000109	6674.639724	2193.22381
4949	NR6A1	5.07871304760774	1	0.000119	7	0	4e-06	0	0	3.2e-05	0	1610.15119
4950	NRARP	4.46088092128695	1	0.000119	17	0	1.6e-05	0	0	2.9e-05	0	1845.619048
4951	NRAS	3.37955597768016	21	0.002493	37.428571	42763.402727	0.000775	0.071429	15	0.000277	83061.086139	2491.371429
4952	NRBP1	4.26819423008429	1	0.000119	56	0	8.3e-05	0	0	2.7e-05	0	1937.09881
4953	NRCAM	4.09260358542087	7	0.000831	24.142857	13370.387607	3.8e-05	0.095238	2	0.000135	28194.251581	2028.1
4954	NREP	4.93458387747833	1	0.000119	10	0	4e-06	0	0	3.3e-05	0	1656.563889
4955	NRF1	4.09948949305473	3	0.000356	33	2254.333073	0.000113	0	0	5.6e-05	5277.186685	2020.62619
4956	NRG1	3.87617238513594	4	0.000475	31.75	17194.856606	0.000215	0	0	9e-05	34497.084584	2136.90119
4957	NRG2	4.02564406980886	2	0.000237	40	130.825933	0.000108	0	0	4.2e-05	313.241395	2054.135714
4958	NRG3	4.51121928054137	1	0.000119	15	0	2.3e-05	0	0	3.1e-05	0	1822.461905
4959	NRIP1	3.43867980529503	20	0.002375	37.1	17655.794212	0.00093	0.047368	9	0.000223	36983.153367	2451.428571
4960	NRIP2	5.55039772052713	1	0.000119	5	0	0	0	0	3.5e-05	0	1465.208333
4961	NRL	4.8141992164312	1	0.000119	5	0	6e-06	0	0	3.9e-05	0	1704.12619
4962	NRP1	4.0385848272587	9	0.001069	12.222222	20409.728444	7.3e-05	0.083333	3	0.000174	42392.692301	2052.045238
4963	NRP2	4.35319957259884	5	0.000594	8.6	6974.420621	3.1e-05	0.3	3	0.000108	13455.549091	1894.171429
4964	NRSN2	4.64881871067316	2	0.000237	9	94.640258	6e-05	0	0	4.9e-05	320.094599	1767.041667
4965	NRTN	0.000118722545411374	1	0.000119	1	0	0	0	0	0.000119	0	1
4966	NRXN1	4.33456013296925	11	0.001306	5.909091	23626.952065	2e-05	0	0	0.000248	51028.97174	1908.116667
4967	NRXN2	4.08500534251454	5	0.000594	13.8	956.497458	6.1e-05	0	0	8.4e-05	2336.089321	2024.466667
4968	NRXN3	4.33693458387748	5	0.000594	8.4	454.171271	3.9e-05	0.1	1	9e-05	1158.349276	1902.280952
4969	NSD1	3.70319363647157	5	0.000594	53.6	3813.344278	0.000267	0.2	2	7.4e-05	7842.705527	2253.988095
4970	NSF	3.64869998812775	30	0.003562	19	60893.810713	0.000261	0.087356	38	0.000333	128278.369348	2306.27619
4971	NSFL1C	3.94503146147453	7	0.000831	23.714286	11305.347456	0.000156	0.047619	1	0.000114	23836.216667	2111.852381
4972	NSG2	5.26973762317464	1	0.000119	7	0	2e-06	0	0	3.8e-05	0	1547.607937
4973	NSL1	4.17369108393684	5	0.000594	22.4	467.414369	0.000132	0.1	1	6.4e-05	1193.131464	1989.047619
4974	NSMAF	4.32173809806482	1	0.000119	28	0	3.3e-05	0	0	2.8e-05	0	1904.679762
4975	NSMCE1	0.000712335272468242	4	0.000475	2.75	2.5	0	0.333333	2	0.000155	5	4.5
4976	NSMCE2	0.000831057817879615	3	0.000356	3.666667	0.333333	0	0.666667	2	0.000117	0.666667	4
4977	NSMCE3	4.32197554315565	2	0.000237	17	95.14155	1.5e-05	0	0	4e-05	249.103517	1904.988095
4978	NSMCE4A	0.000831057817879615	3	0.000356	3	1	0	0.333333	1	0.00012	2	4
4979	NSMF	4.21215718865012	1	0.000119	37	0	4.8e-05	0	0	2.8e-05	0	1957.34881
4980	NSUN2	3.85658316514306	1	0.000119	148	0	0.001	0	0	2.7e-05	0	2152.85
4981	NSUN4	4.26368277335866	1	0.000119	58	0	8.3e-05	0	0	3.1e-05	0	1936.960714
4982	NSUN5	4.13130713522498	2	0.000237	42.5	0	0.000221	1	1	3.4e-05	0	2007.02619
4983	NT5C2	4.52795915944438	3	0.000356	15.333333	8390.106242	2.2e-05	0	0	6.7e-05	16773.778918	1818.386905
4984	NT5DC2	4.25204796390835	1	0.000119	42	0	0.000191	0	0	2.8e-05	0	1939.557143
4985	NT5E	4.21405674937671	2	0.000237	32	96.513293	3.7e-05	0	0	4.4e-05	204.194972	1960.320238
4986	NTF3	4.70829870592426	1	0.000119	11	0	5e-06	0	0	3.1e-05	0	1741.927778
4987	NTF4	4.3841861569512	2	0.000237	14.5	0	1.4e-05	1	1	4.4e-05	0	1876.427381
4988	NTHL1	4.89303098658435	2	0.000237	3	8192	9e-06	0	0	8.4e-05	16384	1675.52381
4989	NTMT1	4.07075863706518	2	0.000237	59.5	1365.294495	0.000153	0	0	4.1e-05	3293.230729	2040.029762
4990	NTN1	3.82832719933515	6	0.000712	41.5	15930.789659	0.000131	0	0	0.000131	33370.229845	2178.928571
4991	NTN3	5.16110649412323	1	0.000119	3	0	1e-06	0	0	4.1e-05	0	1580.209127
4992	NTN4	4.37599430131782	4	0.000475	17.25	1440.180356	1.2e-05	0	0	7.6e-05	3166.091197	1887.198016
4993	NTNG2	4.26344532826784	2	0.000237	29.5	8192	8.3e-05	0	0	7.3e-05	16384	1937.627381
4994	NTRK1	3.80921286952392	5	0.000594	43.2	793.002715	0.000176	0.2	2	7.1e-05	1630.303968	2184.165476
4995	NTRK2	3.73572361391428	11	0.001306	27.090909	18779.352046	0.000268	0.018182	1	0.000173	37764.4661	2238.213095
4996	NTRK3	3.90965214294194	4	0.000475	46.25	2437.660386	0.000132	0.166667	1	6.8e-05	5159.712449	2124.372619
4997	NTS	4.63243499940639	6	0.000712	3.833333	23589.772374	6e-06	0	0	0.000157	46982.619501	1779.116667
4998	NTSR1	4.64157663540306	3	0.000356	43.333333	938.35271	7e-06	0	0	5.8e-05	2767.83862	1782.800794
4999	NTSR2	4.17547192211801	8	0.00095	63	9134.974221	5.9e-05	0.321429	9	9.9e-05	17231.229742	1997.815476
5000	NUAK1	4.302742490799	5	0.000594	8.2	452.788826	2.6e-05	0	0	8.2e-05	1358.945183	1913.269048
5001	NUAK2	3.85112192805414	2	0.000237	69	125.502646	0.000314	0	0	3.8e-05	205.950886	2156.92619
5002	NUB1	4.47738335509913	1	0.000119	34	0	7.9e-05	0	0	2.5e-05	0	1838.252381
5003	NUCB1	4.86168823459575	1	0.000119	24	0	2e-06	0	0	2.9e-05	0	1690.909127
5004	NUCB2	5.02861213344414	1	0.000119	6	0	2e-06	0	0	3.1e-05	0	1627.479365
5005	NUDC	3.8048201353437	7	0.000831	25.714286	1524.151321	0.000808	0	0	8e-05	3543.336142	2187.980952
5006	NUDT1	4.89326843167518	1	0.000119	5	0	9e-06	0	0	3.8e-05	0	1674.857143
5007	NUDT14	4.06612845779414	1	0.000119	62	0	5.3e-05	0	0	2.8e-05	0	2029.835714
5008	NUDT18	3.80861925679687	21	0.002493	9.666667	52255.886334	0.000127	0.004762	1	0.000343	109283.539977	2191.263095
5009	NUDT21	3.3308797340615	37	0.004393	53.513514	55878.236476	0.010439	0.186186	124	0.000283	109720.535035	2550.540476
5010	NUDT3	4.35640508132494	2	0.000237	32.5	238.997576	0.002172	0	0	3.8e-05	642.921551	1897.671429
5011	NUDT5	3.81324943606791	3	0.000356	82	853.373395	0.000449	0	0	5.2e-05	1926.991649	2188.285714
5012	NUF2	3.83663777751395	28	0.003325	29.071429	3999.01412	0.000476	0.539683	204	0.000228	7822.249168	2187.322619
5013	NUFIP1	4.30761011516087	1	0.000119	33	0	6.5e-05	0	0	2.6e-05	0	1915.59881
5014	NUFIP2	3.98990858364003	2	0.000237	77	666.143427	0.000239	0	0	4.4e-05	1766.789719	2082.794048
5015	NUMB	3.66745815030274	12	0.001425	25.75	17983.15552	5e-04	0.015152	1	0.000162	37809.070762	2276.657143
5016	NUMBL	3.83165143060667	3	0.000356	58.666667	1253.735454	0.000329	0	0	5.2e-05	2592.32474	2172.505952
5017	NUP107	3.74569630772884	25	0.002968	26.36	8143.900897	0.002891	0.28	84	0.000214	15787.433772	2246.038095
5018	NUP133	3.6116585539594	27	0.003206	27.703704	18727.543084	0.00089	0.273504	96	0.000235	37606.591789	2331.035714
5019	NUP153	3.66840793066603	17	0.002019	26.176471	10622.898008	0.000671	0.102941	14	0.00018	23525.881236	2287.133333
5020	NUP155	3.88377062804227	14	0.001662	22.214286	9562.325974	0.000721	0.241758	22	0.00014	20512.099223	2150.072619
5021	NUP160	3.7223079662828	28	0.003325	21.964286	17404.369286	0.000675	0.201058	76	0.000254	37600.786413	2255.05
5022	NUP188	3.97625549091773	15	0.001781	25.2	2095.078331	0.00105	0.342857	36	0.000134	4736.523474	2102.615476
5023	NUP205	3.88234595749733	16	0.0019	24.875	2333.498238	0.001115	0.383333	46	0.000144	5130.899988	2154.417857
5024	NUP210	4.0104475839962	13	0.001544	26	2604.514897	0.000811	0.487179	38	0.000121	5652.331817	2080.136905
5025	NUP214	3.70639914519767	25	0.002968	20.36	18591.149284	0.001113	0.27	81	0.000248	39757.233142	2259.207143
5026	NUP35	3.9801733349163	14	0.001662	24.785714	4255.635384	0.001153	0.340659	31	0.000131	8471.167882	2096.875
5027	NUP37	3.70675531283391	18	0.002137	30.277778	7511.364456	0.002229	0.300654	46	0.000155	15976.063038	2262.891667
5028	NUP43	3.79722189243737	24	0.00285	25.5	6299.516867	0.002221	0.307971	85	0.000203	12264.380643	2212.175
5029	NUP50	3.91095809094147	14	0.001662	25.214286	1106.767771	0.000591	0.494505	45	0.000129	2303.319785	2133.903571
5030	NUP54	3.80339546479877	15	0.001781	25.933333	4956.788631	0.001272	0.238095	25	0.000141	11129.835442	2197.821429
5031	NUP62	3.63789623649531	32	0.0038	22.875	27613.415414	0.001683	0.181452	90	0.000318	59843.793882	2317.970238
5032	NUP85	3.6314852190431	19	0.002256	27.947368	16694.054679	0.000855	0.239766	41	0.000174	34958.533678	2310.72619
5033	NUP88	3.85788911314259	14	0.001662	29.714286	5519.362685	0.001152	0.417582	38	0.000134	12542.637222	2168.407143
5034	NUP93	3.6847916419328	18	0.002137	30.555556	17937.40381	0.001699	0.091503	14	0.000184	37296.080795	2286.55
5035	NUP98	3.73726700700463	11	0.001306	32.909091	18478.337647	0.00054	0.163636	9	0.000142	39217.988254	2243.278571
5036	NUPL2	4.39451501840199	2	0.000237	15	361.432091	2.8e-05	0	0	4.2e-05	1140.722246	1875.566667
5037	NUPR1	5.02730618544462	1	0.000119	6	0	3e-06	0	0	3.4e-05	0	1628.93254
5038	NUS1	4.79912145316396	1	0.000119	8	0	3e-06	0	0	3.4e-05	0	1705.241667
5039	NUTF2	3.93185325893387	4	0.000475	30	440.941532	0.000122	0.333333	2	5.7e-05	963.434763	2110.790476
