markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	lobby	mnc	dmnc	geokpath	laplacian	leverage	lincent	semilocal	topocoefficient	clusterrank
EPOR	4.36577069004114e-05	2425.75714285714	799.703125	0	916	16	14	0.0975115741514923	3821	2072	-0.383739880545313	2296.84342172797	542750	0.102417883211679	229
DHX34	1.00868231406101e-05	1769.65674603175	350.9453125	0	26	1	1	0	338	52	-0.923076923076923	1713.909076982	11143	1	NA
CTNNBIP1	3.12433993692792e-05	2239.18333333333	665.2890625	0	248	6	2	0	2652	526	-0.534554195804196	2140.13228120516	129742	0.177877428998505	16.5333333333333
CRHR1	2.79878683568683e-05	2163.66428571429	611.90625	0	255	5	2	0	2061	552	-0.207830261518729	2066.6004433361	97898	0.16530612244898	12.1428571428571
CTF1	1.59415180321789e-05	1838.47023809524	392.59765625	0	30	2	2	0	473	62	-0.690821256038647	1780.08562942534	13247	0.583333333333333	30
TRAPPC6B	3.39497742759009e-05	1947.09761904762	463.1171875	0	191	7	8	0.12413656192963	840	438	-0.289014144305065	1872.70530632742	46746	0.254166666666667	102.321428571429
PCLO	2.56589811062025e-05	2014.62023809524	507.92578125	0	74	4	3	0	1203	160	-0.579761904761905	1941.32657546924	39836	0.297413793103448	24.6666666666667
TANK	3.68844735883833e-05	2242.25714285714	667.640625	0	275	8	5	0.204099221170071	2732	622	-0.395558530464149	2140.61001977167	181412	0.137967351237493	38.1944444444444
MALT1	2.81757809274677e-05	2198.99642857143	637.29296875	0	220	5	3	0	2389	460	-0.483271642409796	2100.94676056338	115236	0.209852216748768	44
WNT2	3.17981957046073e-05	1852.16904761905	400.8203125	0	96	7	3	0	488	234	-0.229353979353979	1790.05437478333	21441	0.289115646258503	9.14285714285714
TSPYL2	1.70432179702768e-05	1932.3880952381	452.6328125	0	60	2	1	0	729	122	-0.855981416957027	1867.44328835721	17252	0.5	0
VEGFA	3.22500110349572e-05	2019.85357142857	510.85546875	0	99	5	5	0.136066147446714	1204	270	0.189067154734321	1944.2505141202	49524	0.144781144781145	11
AP5B1	1.01571705174624e-05	1860.80119047619	406.74609375	0	38	2	1	0	515	78	-0.279279279279279	1800.32852353493	11554	0.5	0
MAPK11	4.37214996746661e-05	2419.77142857143	795.8828125	0	592	11	5	0.204099221170071	3929	1456	0.00569516399782058	2291.90279295275	350814	0.0698990893428501	30.4705882352941
SEC22C	4.18687669269439e-05	2059.19761904762	537.8046875	0	365	11	15	0.141211787238757	1329	940	-0.106152224905213	1971.83623171377	95002	0.160919540229885	156.428571428571
GRIA3	3.3602358454554e-05	2197.24523809524	634.875	0	253	7	2	0	2228	548	-0.492955034418449	2100.74950708854	108293	0.151667715544368	12.047619047619
HIST1H2BM	4.25712935201372e-05	2327.02380952381	729.1796875	0	610	12	12	0.0630706505250264	3211	1430	-0.184873559234444	2202.05521110127	334582	0.096969696969697	127.809523809524
EVA1A	1.01741114985609e-05	1852.31071428571	401.60546875	0	42	1	1	0	511	84	-0.952380952380952	1792.01369533878	12100	1	NA
C3orf58	8.35353417112903e-06	1524.59523809524	212.2890625	0	8	1	1	0	40	16	-0.75	1490.77773335998	689	1	NA
SIL1	1.02010771152109e-05	1953.45119047619	466.50390625	0	36	1	1	0	888	72	-0.944444444444444	1889.09602341485	23703	1	NA
ZNF8	2.45879740499253e-05	2177.99761904762	622.046875	0	223	4	2	0	2203	476	-0.0731345834266385	2082.43621641745	120713	0.188829787234043	14.8666666666667
FLT1	4.50301331093657e-05	2466.96428571429	829.5703125	0	973	15	18	0.208289925407976	4121	2326	-0.12425187367253	2332.68171392827	590169	0.0781147540983607	184.357894736842
CMPK1	1.69799142696901e-05	2090.63095238095	561.2421875	0	145	2	1	0	1645	292	-0.831228473019518	2004.63637449604	60848	0.5	0
IFNGR1	3.14278457190558e-05	2180.79047619048	623.4921875	0	246	6	3	0.159664183576095	2136	522	-0.560800207933641	2085.67142058166	120963	0.183800623052959	32.8
PLXNA3	2.25401457401173e-05	2190.42619047619	630.4609375	0	141	3	2	0	2414	288	-0.874113475177305	2103.51443076055	102062	0.400584795321637	47
MNT	2.12431388909294e-05	2015.5880952381	508.7890625	0	68	3	1	0	1217	142	-0.619047619047619	1942.05673533156	35405	0.344444444444444	0
HEY1	2.60714117945324e-05	2060.79166666667	540.58203125	0	124	4	1	0	1486	260	-0.7204218004218	1977.12141026774	43149	0.261261261261261	0
MIA3	3.71678389335688e-05	2329.19523809524	730.4609375	0	390	8	4	0	3341	890	-0.0830353007694874	2215.28164086994	262016	0.1053525913339	21.2727272727273
PRDX3	1.71628309362568e-05	2024.89880952381	514.92578125	0	70	2	1	0	1250	142	-0.875	1951.93954462183	43225	0.507692307692308	0
DOK5	1.96564011808342e-05	1828.10753968254	385.810546875	0	23	3	1	0	468	52	-0.321428571428571	1770.88112386229	8949	0.354166666666667	0
GTF2H4	2.78032216094873e-05	2089.94880952381	562.23046875	0	245	5	4	0	1722	510	-0.541429816913688	1994.92537446505	160538	0.293251533742331	122.5
ANAPC10	4.29654106442953e-05	2193.19404761905	632.90234375	0	638	14	12	0.14190896368131	2252	1486	-0.391474212503509	2084.44085954725	333534	0.160206718346253	115.447619047619
TK1	3.38019959031202e-05	2237.18571428571	663.984375	0	288	7	1	2	2616	618	-0.567217855528551	2135.43452949036	125349	0.163095238095238	0
SF3B3	5.10155373673512e-05	2426.4380952381	798.0390625	0	2384	35	40	0.23224827641187	3736	6930	0.0490527326273691	2275.27791336181	1427781	0.0878979930586993	672.63644773358
PIP5K1C	1.6337351146701e-05	1919.94166666667	445.23046875	0	54	2	1	0	768	110	-0.756521739130435	1853.67416878383	24388	0.5	0
CDK5RAP1	1.02135778037913e-05	1951.39642857143	465.67578125	0	38	1	1	0	900	76	-0.947368421052632	1885.27591630389	23596	1	NA
RALGPS1	1.73343285943136e-05	2207.2130952381	642.69140625	0	237	2	1	0	2355	476	-0.916491963661775	2111.45446824573	143521	0.504329004329004	0
PIGR	1.6198474655989e-05	1724.86071428571	323.39453125	0	23	2	1	0	274	48	-0.666666666666667	1674.02985186294	6541	0.5	0
PODXL2	9.54737378698892e-06	1793.65277777778	364.029296875	0	14	1	1	0	361	28	-0.857142857142857	1741.43228869403	5883	1	NA
UBE2N	5.14939116759812e-05	2487.20238095238	841.4609375	0	1553	23	50	0.221087241328329	4186	5968	0.429761853405894	2331.22348405918	1009782	0.0435987168270633	120.463312368973
ARHGAP24	1.73078388904866e-05	2083.80833333333	555.52734375	0	87	2	1	0	1626	176	-0.908152734778122	2005.65462531373	51775	0.512345679012346	0
GPR83	3.55880175471922e-05	1899.50119047619	434.17578125	0	564	8	7	0.0775740148258852	669	1184	-0.763080814454072	1818.27475146951	145002	0.439082278481013	181.285714285714
GEMIN5	3.37783162030828e-05	2073.36904761905	549.671875	0	279	7	4	0.0987551639829222	1519	600	-0.533603157010374	1981.90820514335	163102	0.234320557491289	39.8571428571429
NPC2	9.10764914849505e-06	1705.24166666667	310.408203125	0	9	1	1	0	188	18	-0.777777777777778	1660.57068995374	3392	1	NA
ACACA	3.39145187101424e-05	2397.90714285714	780.375	0	515	7	2	0.314253343630457	3792	1086	-0.489067974056483	2279.14060165693	246472	0.142006802721088	18.3928571428571
LIMK1	3.96545825135655e-05	2305.56428571429	712.5390625	0	349	9	5	0.068033073723357	3122	854	-0.00177417274017382	2196.00382765728	183819	0.0872323552735924	26.8461538461538
SERPINH1	4.22754851764696e-05	2380.89285714286	766.7421875	0	557	11	8	0.12413656192963	3515	1354	0.00650112627737432	2258.89248216449	280878	0.0740277777777778	41.775
ALS2CL	1.01227110490006e-05	1825.54246031746	384.4296875	0	29	1	1	0	419	58	-0.931034482758621	1768.68805333052	10736	1	NA
TAF12	3.82350272057971e-05	2082.575	556.75390625	0	270	10	9	0.178448560619146	1638	630	-0.349353859417419	1985.13186845685	145924	0.151461988304094	72
LGALS2	2.07835012154116e-05	1984.55952380952	487.6015625	0	64	3	2	0	1055	134	-0.587908496732026	1914.30911164979	25742	0.344827586206897	21.3333333333333
ECSIT	4.04285837997684e-05	2262.84761904762	681.6015625	0	541	15	9	0.0509853030340417	2747	1292	-0.292188104586806	2154.21209884467	151309	0.125631768953069	170.028571428571
RAD51C	3.31331997167768e-05	1876.53095238095	417.3984375	0	130	7	6	0.10035000709363	596	316	-0.183614630983052	1808.03881376933	46610	0.245967741935484	46.4285714285714
RETREG2	1.73847775284052e-05	2049.44404761905	532.36328125	0	111	2	1	0	1392	224	-0.92875157629256	1970.56273485204	49365	0.551546391752577	0
NECTIN1	1.56410272005646e-05	1842.57976190476	394.58984375	0	34	2	1	0	472	70	-0.645320197044335	1785.57840555423	12734	0.517241379310345	0
PHF23	9.74468695476912e-06	1697.13333333333	306.046875	0	17	1	1	0	174	34	-0.882352941176471	1651.78525025838	3266	1	NA
DAGLB	9.40254667821196e-06	1684.85992063492	298.451171875	0	12	2	1	0	134	26	-0.151515151515152	1641.28439043474	3223	0.5	0
GP9	2.59211127235167e-05	2182.86666666667	625.421875	0	201	4	2	0	2241	414	-0.712097345272003	2089.11173010488	108166	0.257936507936508	33.5
DTNA	3.02988089870454e-05	1985.78214285714	488.09765625	0	84	6	4	0	1014	210	-0.0897770959690464	1913.16334150373	24302	0.162637362637363	12
CLINT1	2.93566567123061e-05	2110.52380952381	574.3125	0	173	5	4	0.0987551639829222	1726	366	-0.703001024740155	2023.49045910831	71103	0.224161073825503	51.9
HIST1H4A	2.54725484788249e-05	1974.55119047619	482.47265625	0	71	4	1	0	1102	154	-0.534827264239029	1898.44586797896	36342	0.258196721311475	0
VCAM1	3.16975747773584e-05	2030.20238095238	517.8671875	0	127	6	1	2	1163	296	-0.15703842940685	1952.84813661886	38398	0.146753246753247	0
ALS2	1.03883805005481e-05	2080.1	553.84375	0	127	1	1	0	1581	254	-0.984251968503937	1997.00261803469	68692	1	NA
SRSF7	4.31940697182381e-05	2231.13571428571	659.875	0	912	15	15	0.141211787238757	2560	2034	-0.556474785181834	2120.25803089169	553418	0.223134328358209	382.171428571429
MDK	3.07816796106759e-05	2091.8	560.921875	0	123	6	2	0	1644	276	-0.305457497684388	2009.13645615085	67158	0.181089743589744	8.2
PGM1	9.11080341965818e-06	1577.66507936508	238.814453125	0	9	1	1	0	55	18	-0.777777777777778	1542.54180071698	1077	1	NA
ATP6V0E2	1.9408929881417e-05	1442.92380952381	173.62890625	0	65	5	5	0.068033073723357	30	150	-0.394303941672363	1411.02432102918	1971	0.571428571428571	32.5
ZEB1	1.74992091389851e-05	2159.7369047619	609.63671875	0	194	2	1	0	2119	390	-0.958452570217276	2068.00113989957	109802	0.575757575757576	0
PRKACG	2.17930933373938e-05	1984.27619047619	487.078125	0	64	3	3	0	1030	134	-0.736351748937561	1915.78426280039	26581	0.423611111111111	42.6666666666667
SLC7A9	2.16483467447115e-05	1981.90952380952	485.7890625	0	80	3	1	0	985	166	-0.683076923076923	1911.1479372491	40868	0.347417840375587	0
ANP32E	1.69204346909658e-05	1846.17023809524	398.11328125	0	53	2	1	0	504	108	-0.829721362229102	1784.39175394758	20047	0.6125	0
PCID2	2.80034872964951e-05	1939.17738095238	457.53515625	0	93	5	5	0.068033073723357	789	216	-0.196795017847649	1868.74301224944	22869	0.19634703196347	24.8
CD40	4.7184314313603e-05	2519.36428571429	867.4140625	0	877	16	7	0.232722044477656	4559	2510	0.193711060148932	2379.48419000354	508862	0.0460686600221484	23.2010582010582
B9D1	2.88244497382524e-05	1773.47976190476	352.94140625	0	55	5	7	0.0775740148258852	356	166	0.172843822843823	1714.30301869445	6054	0.212962962962963	15.7142857142857
SEC61B	3.65554009746955e-05	1937.99285714286	456.7578125	0	104	7	6	0.0501750035468149	824	340	0.283056661260996	1863.60667980788	22220	0.105392156862745	12.6060606060606
KCNAB1	3.11610223268299e-05	2215.75238095238	647.8125	0	216	5	2	0.314253343630457	2484	588	0.44310267425294	2116.98148732181	111278	0.0815468684321143	5.53846153846154
RAB13	2.2254622151122e-05	2131.4130952381	589.20703125	0	170	3	1	0	1875	346	-0.805974978429681	2042.88906811127	75650	0.345991561181435	0
BNC2	1.03707474208535e-05	2046.59880952381	530.87109375	0	96	1	1	0	1423	192	-0.979166666666667	1967.21320555653	53828	1	NA
RXRB	3.4544674087292e-05	2039.28571428571	525.2890625	0	107	6	2	0	1378	270	-0.120604824697384	1958.03188262062	57052	0.152960526315789	3.82142857142857
RAPH1	2.05917329253801e-05	1751.74761904762	338.3359375	0	33	3	3	0	251	72	-0.526515151515151	1701.26847627737	7315	0.416666666666667	22
SERPINA10	9.51635140284488e-06	1587.55317460317	244.767578125	0	14	1	1	0	81	28	-0.857142857142857	1549.95033250208	1733	1	NA
GPHN	2.80321530223765e-05	2001.98333333333	499.421875	0	87	5	1	2	1133	216	0.0791496598639456	1926.22959710744	28883	0.14484126984127	0
PTPN14	2.97080982588658e-05	2388.7880952381	774.1640625	0	491	5	2	0	3721	1002	-0.85590156229584	2271.04405047874	268594	0.220547945205479	49.1
CMBL	2.25340752019562e-05	2088.49761904762	559.0390625	0	146	3	2	0	1573	298	-0.872394755003451	2004.93575268817	78794	0.342995169082126	48.6666666666667
ERBIN	3.33672737476303e-05	2283.9	697.375	0	289	7	2	0.314253343630457	2999	620	-0.455676061247153	2181.01988497904	160489	0.157538114059853	27.5238095238095
CRMP1	3.93907500383626e-05	2226.84642857143	655.52734375	0	233	8	2	0.314253343630457	2529	598	0.0413304993889701	2128.7301874227	101024	0.0919689119170984	7.06060606060606
INTS10	2.89912198028321e-05	2115.55476190476	577.6484375	0	169	6	4	0	1745	368	-0.260899664159763	2027.95314199396	86509	0.177704194260486	45.0666666666667
SLC22A9	1.64655905765933e-05	1842.54642857143	395.17578125	0	41	3	1	0	484	88	-0.295238095238095	1782.78043663019	9646	0.364583333333333	0
IFT27	3.72974312532986e-05	1772.9753968254	352.064453125	0	217	10	13	0.110358195005461	310	590	-0.0483282212630039	1711.98574306919	21886	0.382739212007505	127.974358974359
CLSPN	4.30181980959077e-05	2187.05238095238	628.390625	0	424	13	15	0.141211787238757	2275	1088	-0.125373083987967	2081.4676113988	197132	0.119424882629108	106
SHBG	3.83815259634961e-05	2318.74880952381	721.16015625	0	313	9	1	31	3213	968	0.450542300518695	2208.35797473352	169464	0.0540062843676355	0
NIN	2.92777547393121e-05	2236.97619047619	663.5703125	0	244	5	2	0	2638	508	-0.688503276003276	2140.13228120516	137966	0.219354838709677	48.8
RAVER1	9.82941163681053e-06	1761.12738095238	344.64453125	0	17	1	1	0	288	34	-0.882352941176471	1709.54409779702	7943	1	NA
LMNB1	3.83353739049402e-05	2219.20595238095	650.02734375	0	239	7	3	0	2437	610	0.121418736598312	2120.8609478673	107728	0.0894909688013136	7.24242424242424
CIITA	2.5845382781008e-05	1984.90238095238	488.765625	0	77	4	1	1	1077	174	-0.159593695777906	1909.24537800785	35597	0.206153846153846	0
DDX1	2.6405314665043e-05	2293.48809523809	704.1171875	0	287	5	1	1	3046	594	-0.468460085508541	2191.98801554387	173108	0.20749063670412	0
ZNF101	1.01559917476087e-05	1860.13452380952	406.37109375	0	36	1	1	0	515	72	-0.944444444444444	1800.23195751871	11518	1	NA
SH2D3C	2.93498915698197e-05	2189.22619047619	629.515625	0	262	5	5	0.068033073723357	2215	544	-0.694540229885057	2094.52224787818	167123	0.23906976744186	104.8
GART	2.07151819509002e-05	1874.5369047619	415.23828125	0	29	3	1	0	585	64	-0.432352941176471	1813.95079043373	13042	0.348484848484849	0
MSC	2.14357679156851e-05	1941.97380952381	459.6015625	0	53	3	2	0	854	112	-0.624242424242424	1874.117011475	24169	0.371212121212121	17.6666666666667
MRPS26	4.68356901645721e-05	1959.90833333333	470.41015625	0	1839	33	37	0.228468708184107	917	5010	-0.120869537234142	1868.48292275574	280989	0.50731981981982	1422.04954954955
ZFP36	3.36581452173631e-05	2300.21666666667	709.28125	0	397	7	4	0.0987551639829222	3010	836	-0.549389065001864	2190.55735404497	206221	0.164412510566357	75.6190476190476
LMNB2	1.70664424443463e-05	2053.53452380952	533.98046875	0	73	2	1	0	1385	148	-0.853801169590643	1980.50479450034	40690	0.5	0
CDH12	7.36981030867158e-06	1678.93293650794	294.8984375	0	7	2	1	0	123	16	-0.1	1636.32316805617	2463	0.5	0
ZMYND8	2.85576530839109e-05	2073.85	547.9765625	0	132	5	2	0	1439	284	-0.525632798573975	1994.27341869931	42725	0.210169491525424	13.2
CDC16	4.14773898804188e-05	2432.43571428571	805.5234375	0	808	12	11	0.0729347010393601	3920	1772	-0.429264466565134	2300.77974293059	504164	0.107964601769912	238.25641025641
HPCA	9.67722748616202e-06	1733.09285714286	327.279296875	0	13	1	1	0	225	26	-0.846153846153846	1685.16679637487	4320	1	NA
KLF2	1.00515542767882e-05	1791.2	362.96875	0	23	1	1	0	336	46	-0.91304347826087	1737.33077102259	11611	1	NA
CAPN2	3.1822429775913e-05	2070.50119047619	545.40234375	0	111	5	1	2	1441	264	-0.135007215007215	1991.72894783692	40183	0.145864661654135	0
ASMTL	1.52913150917951e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA
DTX1	2.11432990144002e-05	2209.42142857143	643.890625	0	223	3	2	0	2417	458	-0.272958805464365	2115.58035235904	131362	0.272613065326633	37.1666666666667
SNX5	2.88897929671532e-05	2089.1619047619	559.5078125	0	123	5	2	0	1682	266	-0.546594982078853	2006.79389518371	77737	0.261363636363636	12.3
ENO2	3.6671201414352e-05	2139.61904761905	594.078125	0	162	6	1	8	1934	480	0.304969646962556	2047.00076238107	64866	0.0786581839213418	0
DAB1	2.2543307360346e-05	2174.64285714286	619.53125	0	206	4	2	0	2158	424	-0.483662560113425	2081.33853213854	118295	0.259067357512953	34.3333333333333
CCDC33	2.49810523985844e-05	1998.70238095238	497.28125	0	72	5	1	1	1113	164	-0.145267321331151	1924.95910642081	26308	0.2	0
WNT4	4.04911174900641e-05	2061.93095238095	539.4140625	0	240	10	10	0.064138862685067	1409	690	0.118237090780072	1977.87874948435	74979	0.151202749140893	34.2857142857143
RAB34	1.40069136432286e-05	2045.38452380952	529.51171875	0	87	2	1	0	1392	176	-0.476470588235294	1967.84758582276	45276	0.5	0
CDC7	3.88474557487499e-05	2150.95	602.46875	0	286	11	10	0.106898104475112	2047	704	-0.133724332677797	2056.28136870482	139243	0.149122807017544	112.666666666667
PAH	8.03588741481232e-06	1478.62976190476	190.07421875	0	7	2	1	0	44	16	0	1446.66484913793	492	0.5	0
KRT35	1.0206846551791e-05	1822.69246031746	382.046875	0	47	1	1	0	360	94	-0.957446808510638	1766.91889971045	11931	1	NA
MPL	2.85034990830316e-05	2095.8130952381	564.12890625	0	167	5	4	0	1676	354	-0.525973881191273	2011.0023967165	109806	0.259677419354839	50.1
PRKAA2	2.11776577027453e-05	1980.00714285714	483.9921875	0	43	3	2	0	1016	98	-0.102150537634409	1912.50923129523	26725	0.264285714285714	7.16666666666667
EPHA2	3.8375731741779e-05	2403.27857142857	784.03125	0	696	8	7	0.15514802965177	3701	1524	-0.124984956955564	2276.8214164575	435680	0.111384514435696	94.9090909090909
GRB10	3.79844247557664e-05	2302.42380952381	711.03125	0	491	9	6	0.150525010640445	3000	1092	-0.260445048297722	2186.27655277986	305391	0.119286790557509	44.6363636363636
CAVIN2	2.20689716242284e-05	2041.41428571429	526.28125	0	101	3	1	0	1310	208	-0.774786324786325	1964.73727498902	37488	0.344202898550725	0
IRAK1	4.40358620557315e-05	2361.00952380952	752.7734375	0	456	11	5	0.068033073723357	3554	1254	0.16813765611681	2240.19653584301	226718	0.062719298245614	26.6666666666667
DUSP2	1.03772304440907e-05	2083.84285714286	555.328125	0	101	1	1	0	1572	202	-0.98019801980198	2006.31404489345	65666	1	NA
TAF5L	3.81141956305125e-05	2187.07857142857	629.75	0	343	10	9	0.101970606068083	2306	776	-0.356976696674973	2079.14663156265	164015	0.137190082644628	99.0888888888889
ARFIP2	2.92510628957e-05	2081.29404761905	553.87890625	0	184	5	1	1	1471	388	-0.648833224896985	1996.23056563374	70088	0.229139072847682	0
EFNA5	3.95181058724809e-05	2250.28095238095	672.6796875	0	455	9	11	0.14586940207872	2581	1042	-0.14843897488225	2142.93350146852	263392	0.122777777777778	124.090909090909
EPC1	3.64983161276939e-05	2080.98214285714	553.80078125	0	239	9	8	0.0620682809648148	1549	550	-0.332650268345324	1993.50347469708	94544	0.188477366255144	112.861111111111
PRKAR1B	3.45955178942881e-05	2271.40476190476	688.4765625	0	288	7	5	0.068033073723357	2907	632	-0.372881288309739	2167.49811101424	148808	0.137400793650794	41.1428571428571
RAD51B	3.66616257928581e-05	2010.16071428571	505.46484375	0	183	8	8	0.12413656192963	1163	476	0.0324068481529543	1927.77854681218	72949	0.155188246097337	43.2545454545455
