spl	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	harmonic_centrality	markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	dmnc	geokpath	lincent	semilocal	coreness	hub_score	eccentricity	subgraph_centrality	pc	gilschmidt
SOD2	5.06545872144953	0.000255	2.5	30.094996	1e-06	0	1473.693723	1.15949950004652e-05	1473.69372294372	234.71484375	0	7	0	71	1431.3427376694	1466	2	8.00627520901791e-06	11	48930381181.9718	0	0.195501953163157
SOD3	7.38279954064055	0.000128	2	0	0	0	997.362901	4.46488880571797e-06	997.339091464091	46.6814575195312	1.5	3	0	3	982.067508944157	16	1	5.86711869903143e-10	14	264.270230613727	0	0.132308184062616
SON	4.32984560418527	0.000128	59	0	0.000104	0	1745.623016	1.07021557923401e-05	1745.62301587302	399.578125	0	60	0	706	1674.51872808181	24596	1	0.000648244449448192	10	325029321015221	0	0.231576414947331
SORBS1	3.73561311726426	0.000766	53.666667	556.635119	0.000545	0.266667	2048.749603	2.42399635592797e-05	2048.7496031746	606.8212890625	0	328	0	2399	1940.88823609783	157409	6	0.00341380884858137	10	8892692411322390	0	0.271789546719877
SORBS2	3.72004593594488	0.000893	41.285714	3704.995219	0.000446	0.095238	2056.94246	2.48704949190976e-05	2056.94246031746	612.5712890625	2	296	0.159664183576095	2496	1949.01022158194	135207	5	0.00279363896976327	10	5955302830916470	0.653061224489796	0.272876420843365
SORBS3	4.22712772744673	0.000638	9.8	2590.872828	5.3e-05	0.1	1787.010317	2.18362191029341e-05	1787.01031746032	425.25390625	0	54	0	890	1715.20900748611	19437	3	0.000332761689291119	10	84545430808423.5	0.56	0.237066903351055
SORCS1	4.84458338649994	0.000128	9	0	3e-06	0	1540.670671	9.69520347657698e-06	1540.67067099567	270.99267578125	0	10	0	124	1496.60083756947	2318	1	1.91739811483949e-05	11	280540321842.817	0	0.204387194348073
SORD	4.94844966186041	0.000128	12	0	3e-06	0	1508.235786	9.47067727485751e-06	1508.23578643579	253.1005859375	0	13	0	91	1465.18769500529	2301	1	1.67471737473129e-05	11	214016575561.943	0	0.200084344180939
SORL1	4.81753221896134	0.000128	9	0	2e-06	0	1548.633369	9.87239002380564e-06	1548.63336940837	275.17041015625	0	10	0	136	1505.00447622831	2409	1	1.4652341158392e-05	11	163854035603.815	0	0.205443535342063
SORT1	5.16320020415975	0.000128	9	0	4.2e-05	0	1448.901659	8.93230989588097e-06	1448.90165945166	223.303955078125	0	10	0	110	1404.24683669435	1153	1	0.000264231173338241	12	53274340225755.9	0	0.192213008682916
SOS1	3.45859384968738	0.002425	39.105263	83022.974429	0.001433	0.116959	2233.974603	2.93891666647081e-05	2233.9746031746	739.16796875	1	763	0.0487557870757461	3516	2096.34547131526	368066	9	0.0089724316043355	9	61430318298970752	0.559556786703601	0.296361714403609
SOS2	3.66032920760495	0.000766	64.833333	8415.326488	0.000376	0.266667	2091.469841	2.41034613560176e-05	2091.41984126984	637.0126953125	0	395	0	2676	1980.80750191731	181728	5	0.00235758919106969	10	4241251162707355	0.277777777777778	0.277450230998893
SOST	5.17723618731658	0.000128	10	0	1e-06	0	1438.104437	9.73463249624381e-06	1438.10443722944	215.125	0	11	0	64	1400.43978902746	1213	1	6.00253546512009e-06	11	27509943523.5858	0	0.190780636406157
SOSTDC1	4.38369273956871	0.000255	36	12405.954368	0.00016	0	1730.25956	1.26573444490331e-05	1730.25955988456	391.31982421875	0	74	0	732	1653.94975986028	28776	2	0.00100079963692116	11	764266967361862	0.5	0.229538280695747
SOX1	4.15554421334694	0.000128	64	0	2.5e-05	0	1816.431746	1.07106223479008e-05	1816.43174603175	444.62890625	0	65	0	972	1744.75524303743	26620	1	0.000156459027227414	10	18683126826229	0	0.240969984880825
SOX10	3.91910169707796	0.000766	23	22988.715819	0.000126	0	1947.42381	1.92340763552614e-05	1947.42380952381	536.4365234375	0	144	1	1899	1850.01771179267	64991	3	0.000785328907021642	10	471159366163507	0.5	0.258347547031528
SOX17	4.15554421334694	0.000128	64	0	2.5e-05	0	1816.431746	1.07106223478988e-05	1816.43174603175	444.62890625	0	65	0	972	1744.75524303743	26620	1	0.000156459027227414	10	18683126826229	0	0.240969984880825
SOX18	4.2671940793671	0.000255	22	325.248614	2.7e-05	0	1767.585714	1.56281835276081e-05	1767.58571428571	412.609375	0	46	0	791	1699.10424017702	18009	2	0.00016576565666594	10	20984916776067.4	0.5	0.234490012508048
SOX3	4.15554421334694	0.000128	64	0	2.5e-05	0	1816.431746	1.07106223478996e-05	1816.43174603175	444.62890625	0	65	0	972	1744.75524303743	26620	1	0.000156459027227414	10	18683126826229	0	0.240969984880825
SOX6	4.37999234400919	0.000128	59	0	2.3e-05	0	1725.532143	1.06601849491221e-05	1725.53214285714	386.853515625	0	60	0	644	1655.34708384315	17674	1	0.000144910584402109	10	16026624820483.5	0	0.228911135958759
SOX7	4.4140615031262	0.000255	18.5	30.387069	2.6e-05	0	1708.611941	1.57636801925801e-05	1708.61194083694	375.35986328125	1	39	0	627	1642.57057786257	13294	2	0.000160261622320299	11	19649908611615.2	0	0.226666481936447
SOX8	4.42197269363277	0.000383	11.333333	1708.330889	1.9e-05	0	1707.397258	1.75418586919763e-05	1707.39725829726	374.95556640625	1	37	0	607	1639.63191458664	13515	2	0.00011886625272757	11	10797459044143.6	0.666666666666667	0.226505340713352
SOX9	5.24958530049764	0.000255	3.5	5865.561177	1e-06	0	1422.531421	1.13425531586356e-05	1422.53142135642	208.806640625	0	9	0	77	1381.13910697358	1328	2	4.46082556724873e-06	11	15219290423.4721	0.5	0.188714701692303
SP1	3.11190506571392	0.008806	30.507246	403520.305846	0.003791	0.034953	2531.173413	3.18965489355827e-05	2531.17341269841	952.8671875	3	2174	0.0782304610906865	4959	2329.89355420699	1020078	12	0.0237013495292819	9	428846865220621504	0.612476370510397	0.335788460161619
SP100	4.45144825826209	0.00051	9	788.946315	6.3e-05	0	1697.765873	1.9914268155243e-05	1697.76587301587	369.2978515625	0	40	0	574	1628.77498136788	11128	3	0.000397689116515092	10	120682824323569	0.375	0.225227629744742
SP140	4.83743779507465	0.000128	8	0	2e-06	0	1548.083333	9.68840444839893e-06	1548.08333333333	277.01171875	0	9	0	185	1498.81153227295	3073	1	1.38447629535954e-05	10	146435234875.182	0	0.20537056690547
SP2	4.47428863085364	0.000128	30	0	2.1e-05	0	1683.993687	1.05763914910371e-05	1683.99368686869	359.92724609375	0	31	0	541	1620.46040211037	13961	1	0.000130017561770306	11	12900609249299.7	0	0.22340059523331
SP3	3.56067372719153	0.001659	42.076923	13198.127681	0.000433	0.179487	2166.77619	2.79405595295842e-05	2166.77619047619	692.0693359375	1	560	0.0630706505250264	3231	2036.2459774234	245935	8	0.00270280256401705	10	5578184770725435	0.485207100591716	0.287447093456617
SP4	4.04644634426439	0.000383	28.666667	0	8.3e-05	1	1876.566667	1.84192866987923e-05	1876.56666666667	487.109375	1	89	0	1465	1791.79629162462	46058	3	0.000520646057300548	10	206997615292921	0	0.248947554612171
SPA17	6.67104759474289	0.000128	2	0	0	0	1106.800924	4.55376734049839e-06	1106.80092407592	76.131591796875	0	3	0	4	1086.84692335648	26	1	5.55832632438728e-09	13	23589.3594190892	0	0.146829520307226
SPAG1	4.35345157585811	0.000128	48	0	1.7e-05	0	1729.771465	1.06496458227038e-05	1729.73813131313	387.78076171875	0	49	0	606	1665.43888856322	15768	1	0.000108507925557907	11	8988395126255.97	0	0.229469107364435
SPAG5	3.95648845221386	0.000383	60.666667	660.208702	0.000244	0	1927.729365	1.85236438497957e-05	1927.72936507936	522.771484375	3.54638694638695	185	0	1702	1832.53600799819	87961	3	0.0015295544533092	10	1785392509699744	0.444444444444444	0.255734858726351
SPAG8	4.29807324231211	0.000128	35	0	2.3e-05	0	1751.867063	1.05792816998488e-05	1751.86706349206	401.9814453125	1	36	0	684	1686.89716185726	15426	1	0.00014537690603033	10	16132773687356.4	0	0.23240475769329
SPAG9	3.8319510016588	0.000893	26.142857	5039.425621	0.000272	0.190476	1987.969841	2.47054596193602e-05	1987.96984126984	563.1533203125	1	190	0	2048	1892.09297059705	76018	5	0.00170239615093926	10	2211462151896069	0.448979591836735	0.263726431582607
SPARC	4.20313895623325	0.001531	14.083333	17052.752435	4.2e-05	0.136364	1810.119084	2.71558108455965e-05	1810.11908369408	441.44482421875	8.13218738052071	181	0.0931024214472221	964	1724.99829993928	36940	6	0.000262911213278093	11	52745667402882.2	0.625	0.240132539625102
SPART	4.0811535026158	0.000383	31.333333	555.286571	8.5e-05	0	1858.572655	1.90989756048858e-05	1858.57265512266	474.20947265625	0	97	0	1271	1776.5584042021	37596	3	0.000528824379638086	11	213520779313192	0.444444444444444	0.246560447747751
SPATA2	4.1397218323338	0.000128	83	0	0.000133	0	1829.64881	1.073073223809e-05	1829.64880952381	454.80078125	0	84	0	1105	1751.42385106186	28968	1	0.000833893474508764	10	530613480710732	0	0.242723376163932
SPATA20	4.6787035855557	0.000128	24	0	1.2e-05	0	1607.081818	1.04294145650823e-05	1607.04848484848	312.654296875	0	25	0	319	1549.66165762129	5098	1	7.3105715101002e-05	11	4108274986639.37	0	0.213192953681154
SPATC1	4.43447747862703	0.000128	25	0	3.3e-05	0	1698.511147	1.05265512761828e-05	1698.47781385281	368.69189453125	0	26	0	556	1635.00831582885	13167	1	0.00020710073766649	11	32728755737983	0	0.225322076658638
SPC25	4.11445706265152	0.00319	37.72	226.260197	0.001066	0.763333	1871.280195	3.0195884236918e-05	1871.28019480519	484.01904296875	13.1538198437256	968	0.0601704885632204	1280	1762.17844627074	324421	18	0.00667721265945634	11	34020925744699304	0	0.24824624499935
SPCS1	5.45680745183106	0.000383	2	15072	1e-06	0.333333	1363.742929	6.36405726853894e-06	1363.74292929293	178.4189453125	0	9	0	27	1328.69037764527	505	2	6.31026964433996e-06	11	30391120075.8995	0	0.180915750768511
SPCS3	6.41839989792012	0.000255	2.5	0	0	1	1151.27197	5.04071244314945e-06	1151.27196969697	90.20947265625	0	7	0	4	1129.62851633168	40	2	1.24330180390993e-07	12	11799358.1048828	0	0.152729101843583
SPDEF	4.1506954191655	0.000128	43	0	2.9e-05	0	1816.088095	1.06511104809491e-05	1816.0880952381	444.0537109375	0	44	0	976	1746.79344584832	23605	1	0.000181837316126073	10	25240176511306.2	0	0.240924395759884
SPDL1	4.03981115222662	0.003446	35.555556	1492.99511	0.000991	0.669516	1907.695671	3.03518082440784e-05	1907.69567099567	508.46044921875	4.9525641025641	987	0.0569836874831703	1486	1794.73922931143	336615	18	0.00620493388477693	11	29378680636956484	1.11022302462516e-16	0.253077165162583
SPEN	3.62804644634426	0.000766	55	7311.798023	0.000213	0.133333	2108.638889	2.44571010756568e-05	2108.63888888889	649.33203125	0	336	0.314253343630457	2854	1998.43294763127	135459	6	0.00133365869637601	9	1357655266472940	0.722222222222222	0.279734530231983
SPG21	3.99846880183744	0.001021	16	35481.579341	0.00014	0	1902.534127	2.30833665064439e-05	1902.53412698413	503.8017578125	1	136	2	1485	1813.29601736022	37999	4	0.000878834760120006	10	589349350456664	0.8125	0.252392428626162
SPG7	4.16715579941304	0.00051	31	4830.853785	9.6e-05	0.166667	1820.067857	2.14499733567398e-05	1820.01785714286	448.10546875	0	128	0	993	1739.89356359851	24327	4	0.00060038542476305	10	275381559903580	0.5	0.241445722624407
SPHK1	4.78588745693505	0.000128	3	0	3e-06	0	1564.796861	8.10194344919451e-06	1564.79686147186	286.54150390625	1	4	0	242	1514.95571493321	2906	1	1.70987314142707e-05	11	223124137668.838	0	0.207587803326074
SPHK2	4.27229807324231	0.000128	74	0	2.5e-05	0	1768.41829	1.07284566360993e-05	1768.38495670996	413.70654296875	1	75	0	774	1697.0743683173	32128	1	0.000155243366511485	11	18393030644717.6	0	0.234596040953822
SPI1	3.72770192675769	0.002042	21.8125	18309.258665	0.000259	0.075	2063.359524	2.85212445350366e-05	2063.35952380952	617.359375	3.41758241758242	365	0.0310341404824074	2550	1945.00732525501	152474	7	0.00161594792607928	10	1994013478368599	0.3984375	0.273727716079775
SPIB	4.40959550848539	0.000383	12.333333	157.02068	1.4e-05	0.333333	1709.576623	1.82891926426e-05	1709.57662337662	375.45458984375	3.02777777777778	40	0	555	1644.23415706927	15033	3	8.48885191207144e-05	11	5502446841342.86	0	0.226794457863706
SPIN3	3.95329845604185	0.000128	124	0	0.000948	0	1916.575	1.07810694586052e-05	1916.525	512.8466796875	0	125	0	1529	1834.01471822348	62267	1	0.00593724330867288	10	26898198992757456	0	0.254248474396376
SPINK1	0.000510399387520735	0.000255	1.5	2	0	0	2.5	1.25627281134313e-06	2.5	2.25	0	5	0	3	2.25	8	1	2.16037055686029e-16	2	2.22725716237383	0.5	0.833333333333333
SPINK7	4.93862447365063	0.000128	64	0	2.8e-05	0	1523.021068	1.05490861853582e-05	1523.02106782107	264.92041015625	0	65	0	173	1468.10262505167	8816	1	7.68507545575543e-05	11	383169740372987	0	0.202045777105492
SPINT1	4.40525711369146	0.000255	29.5	1459.173867	1.1e-05	0	1709.719877	1.51816004162729e-05	1709.66987734488	374.92919921875	0	61	0	541	1645.85343529139	10986	2	6.94530161677546e-05	11	3685845634310.65	0.5	0.226806829045487
SPINT2	0.000127599846880184	0.000128	1	0	0	0	1	1.25595213047773e-06	1	1.5	0	2	0	1	1	1	1	1.05980442412014e-16	1	1.54308063481524	0	1
SPN	3.87916294500447	0.000893	30.428571	4461.429269	9.4e-05	0.142857	1965.019841	2.43401037512993e-05	1964.96984126984	546.9501953125	2.71428571428571	220	0	1808	1869.06496496826	88721	5	0.000590226945416791	10	265861355256688	0.612244897959184	0.260675224365841
SPNS1	3.79762664284803	0.001404	28.909091	16267.873446	0.000164	0.054545	2011.079365	2.70117911399536e-05	2011.07936507937	578.7626953125	0	329	0.0987551639829222	2078	1909.19440897789	142607	7	0.0010287631659977	10	807622121571372	0.545454545454545	0.266792168357551
SPOCK1	4.91093530687763	0.000383	12.666667	623.972613	1e-06	0.333333	1527.76075	1.74213395941077e-05	1527.71075036075	266.15185546875	0	41	0	221	1476.38018032063	4609	2	5.84582517520915e-06	11	26080490499.671	0	0.202667915940683
SPON1	4.35676917187699	0.000128	46	0	2.7e-05	0	1728.683369	1.06221529033111e-05	1728.68336940837	387.21826171875	0	47	0	620	1664.17068884724	11668	1	0.000167520882283705	11	21414159759349.3	0	0.22932918140201
SPOP	4.32410361107567	0.001021	8.25	10043.999445	6e-05	0	1750.976587	2.50993633350134e-05	1750.97658730159	402.412109375	0	74	2	739	1676.74232766761	13955	4	0.000378609745248942	10	109379654728709	0.84375	0.232286626068129
SPOPL	4.7888222534133	0.000255	8	67.120301	5.3e-05	0	1569.83658	1.49277525924867e-05	1569.83658008658	291.083984375	0	18	0	274	1514.0272848388	5215	2	0.000334262100102051	11	85255818122319.1	0	0.208256378361191
SPP1	4.15822381013143	0.001149	16.111111	18229.985001	2.3e-05	0.027778	1828.438889	2.59998028840592e-05	1828.43888888889	453.5673828125	1	154	0	1038	1743.63090708236	29029	6	0.000141502128403735	10	15283700358409.9	0.740740740740741	0.242562866660761
SPPL2A	4.92905448513462	0.000128	8	0	4e-06	0	1513.327417	9.73305485564316e-06	1513.32741702742	255.60498046875	1	9	0	106	1470.95301457454	1980	1	2.47992393043495e-05	11	469291195318.11	0	0.200759805920343
SPPL2B	4.97243843307388	0.000128	28	0	0.000141	0	1508.408766	1.04527514354423e-05	1508.37543290043	255.78857421875	0	29	0	158	1458.11912032641	5026	1	0.000882201658960282	11	593862765162962	0	0.200102869846188
SPRED1	4.39415592701289	0.000128	35	0	3e-05	0	1716.590115	1.05934524019309e-05	1716.59011544012	380.61083984375	0	36	0	671	1650.01144118245	16549	1	0.000184850164284127	11	26073875640971.7	0	0.227724876020178
SPRED2	4.51435498277402	0.000128	41	0	7e-06	0	1664.760354	1.06131343227822e-05	1664.72702020202	346.56689453125	0	42	0	393	1606.07829503378	10446	1	4.56107722465875e-05	11	1587622673766.77	0	0.220844656434339
SPRTN	4.10450427459487	0.00051	59.75	0	0.000503	1	1855.784524	2.16554220019423e-05	1855.78452380952	473.6669921875	0	243	0	1270	1766.45145646159	112769	4	0.00314781279400905	10	7562523926849698	0	0.24619057094845
SPRY2	3.9587852494577	0.000383	44.666667	1932.513627	0.000146	0	1919.821429	1.92784710881339e-05	1919.82142857143	516.0537109375	0	137	0	1597	1831.47281224819	43575	3	0.000912415461981744	10	635248769288575	0.666666666666667	0.254685782511449
SPRY4	5.06290672451193	0.000128	2	0	1e-06	0	1472.543723	6.4563864926246e-06	1472.51038961039	233.61328125	0	3	0	101	1432.06421694642	1149	1	8.40183041668227e-06	11	53993856162.8312	0	0.195344970762874
SPSB1	4.5396197524563	0.000128	14	0	1.3e-05	0	1655.13575	1.02032160316326e-05	1655.13575036075	341.06201171875	0	15	0	439	1597.13983753549	8248	1	8.21387069789694e-05	11	5148337692405.12	0	0.219572267227484
SPTA1	4.85976776827868	0.000128	8	0	2e-06	0	1539.630592	9.43970289197087e-06	1539.63059163059	271.85986328125	0	9	0	181	1491.92469673896	2389	1	1.35160887266358e-05	11	139417442887.022	0	0.204249216188737
SPTAN1	3.37960954446855	0.003318	32.576923	140093.059965	0.0012	0.043077	2291.894841	3.01992506584852e-05	2291.84484126984	780.7734375	1	873	0.136066147446714	3901	2145.33882050895	335888	9	0.00750879097000534	9	43027315357115320	0.668639053254438	0.304038848669362
SPTB	4.0399387520735	0.000638	22.8	2264.380723	0.000152	0.4	1876.997619	2.24401173177418e-05	1876.99761904762	486.0615234375	1	119	0	1372	1794.68254319194	38417	4	0.000953849238189474	10	694246730971952	0	0.249004725264991
SPTBN1	3.37756794691846	0.002042	44.625	71966.104413	0.001779	0.008333	2284.876984	2.89205956561587e-05	2284.87698412698	776.6767578125	1.8	730	0	3943	2146.6355874575	320491	8	0.0111251536775	10	94476167943166240	0.5078125	0.303114484495462
SPTBN2	4.08523669771596	0.000766	15.666667	9477.237352	0.00014	0	1857.892857	2.25551848367123e-05	1857.89285714286	473.5078125	0	100	1	1278	1774.78273363318	32851	4	0.000877176705236881	10	587120841220056	0.611111111111111	0.24647026494332
SPTBN4	4.12708944749266	0.000766	12.166667	6199.227199	6.2e-05	0.066667	1834.776984	2.31489773606343e-05	1834.77698412698	457.302734375	0	79	0	1122	1756.78468958694	24764	4	0.000389021602040655	10	115509090241277	0.611111111111111	0.243403685875151
SPTBN5	4.14329462804645	0.00051	29.25	2352.206356	0.000134	0.166667	1830.302778	2.10195244079751e-05	1830.30277777778	454.958984375	1	121	0	1091	1749.91358442918	32024	4	0.000841969732608192	10	540934058190419	0.375	0.242810132366369
SPTLC1	4.01697077963506	0.00051	34.5	9969.519193	9.8e-05	0.166667	1900.755195	1.81370537215123e-05	1900.70519480519	504.96923828125	0	142	0	1613	1804.94406149741	54393	2	0.000611014288495833	11	285156390600990	0.5	0.252149800319059
SPTLC2	4.62358045170346	0.000383	9	729.686746	5e-06	0.333333	1627.587771	1.53553946804698e-05	1627.55443722944	324.751953125	1.8	30	0	325	1568.13699461846	6814	2	3.32317640069635e-05	11	844535492879.994	0.444444444444444	0.215913297589477
SPTSSA	4.6941431670282	0.000128	14	0	2.4e-05	0	1595.638131	9.97775473921875e-06	1595.63813131313	304.13916015625	0	15	0	255	1544.56464064369	4168	1	0.000151238395887869	11	17454212577977.1	0	0.211679242678853
SQOR	4.04848794181447	0.000128	116	0	8.5e-05	0	1881.324242	1.07701165752517e-05	1881.27424242424	491.50048828125	0	117	0	1491	1790.89271306102	49288	1	0.00052885742013968	11	213689106668475	0	0.249572067182823
